stdg_Cd,bjd_Nm,posifertca_Fachs1_Area,posifertca_Fachs2_Area,posifertca_Fachs3_Area,posifertca_Fachs4_Area,posifertca_Fachs5_Area,posifertca_Fachs6_Area,posifertca_Fruit1_Area,posifertca_Fruit2_Area,posifertca_Fruit3_Area,posifertca_Fruit4_Area,posifertca_Fruit5_Area,posifertca_Fruit6_Area,posifertca_Pfld1_Area,posifertca_Pfld2_Area,posifertca_Pfld3_Area,posifertca_Pfld4_Area,posifertca_Pfld5_Area,posifertca_Pfld6_Area,posifertca_Rfld1_Area,posifertca_Rfld2_Area,posifertca_Rfld3_Area,posifertca_Rfld4_Area,posifertca_Rfld5_Area,posifertca_Rfld6_Area
4711131021,경상북도 포항시남구 대송면 공수리,0,0,0,0,1,2,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,0,0,17
4711131023,경상북도 포항시남구 대송면 홍계리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,0,0,10,0,0,0,0,0,5
4711131024,경상북도 포항시남구 대송면 산여리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,-,-,-,-,-,-
4711125623,경상북도 포항시남구 오천읍 항사리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,2,0,0,0,0,0,2
4711133035,경상북도 포항시남구 장기면 대진리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,0,0,1
4711133037,경상북도 포항시남구 장기면 학계리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,4,0,0,0,0,0,20
4711133038,경상북도 포항시남구 장기면 학곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2,0,1,0,0,1,15
4711133040,경상북도 포항시남구 장기면 창지리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,16,0,0,0,0,0,4
4687038025,전라남도 영광군 낙월면 월촌리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,0
4687038026,전라남도 영광군 낙월면 신기리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1
4161010200,경기도 광주시 쌍령동,-,-,-,-,-,-,-,-,-,-,-,-,11,3,2,0,0,2,2,0,1,0,0,0
4161010300,경기도 광주시 송정동,1,0,0,0,0,0,-,-,-,-,-,-,2,0,1,0,0,1,2,5,1,0,0,0
4161010400,경기도 광주시 회덕동,-,-,-,-,-,-,-,-,-,-,-,-,2,3,3,2,0,1,0,2,2,3,0,0
4161010600,경기도 광주시 목현동,-,-,-,-,-,-,0,0,1,0,0,0,6,2,4,2,2,2,0,1,3,1,1,1
4161010700,경기도 광주시 삼동,-,-,-,-,-,-,-,-,-,-,-,-,12,9,6,4,3,5,1,0,1,2,0,0
4161010900,경기도 광주시 직동,-,-,-,-,-,-,1,2,1,0,1,1,4,4,3,3,1,4,2,1,4,1,0,1
4161011000,경기도 광주시 태전동,-,-,-,-,-,-,-,-,-,-,-,-,6,2,3,2,1,3,1,5,1,1,1,1
4161011100,경기도 광주시 장지동,8,3,1,1,2,33,0,0,0,0,0,1,11,3,2,2,3,11,2,10,13,7,6,13
4161011300,경기도 광주시 목동,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,2,2,1,1,3,9,5,1,2
4721035030,경상북도 영주시 안정면 옹암리,0,0,1,1,0,0,5,4,4,4,7,34,0,1,1,2,2,2,1,3,6,7,5,5
4723012100,경상북도 영천시 녹전동,-,-,-,-,-,-,3,5,8,11,7,18,0,0,0,1,1,3,0,0,1,0,0,0
4723012200,경상북도 영천시 도림동,0,0,0,0,1,1,1,1,1,2,8,2,0,0,0,0,1,1,0,3,0,1,0,0
4721035034,경상북도 영주시 안정면 동촌리,0,0,0,2,1,2,0,0,1,1,1,3,1,1,9,4,2,5,2,4,14,41,19,0
4721034026,경상북도 영주시 장수면 소룡리,-,-,-,-,-,-,0,1,1,3,4,2,1,2,6,5,6,6,1,6,7,7,3,1
4721034027,경상북도 영주시 장수면 호문리,0,0,0,0,0,1,0,0,0,2,1,2,2,2,8,5,7,4,2,8,10,9,6,5
4721034028,경상북도 영주시 장수면 파지리,-,-,-,-,-,-,-,-,-,-,-,-,9,2,2,4,1,4,2,1,5,4,3,1
4721035021,경상북도 영주시 안정면 신전리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,1,2,3,8,7,3,5
4721035023,경상북도 영주시 안정면 봉암리,1,0,0,1,0,0,2,2,3,9,9,10,1,4,4,5,13,5,1,1,5,1,1,1
4721035024,경상북도 영주시 안정면 용산리,0,1,1,1,1,0,1,2,4,5,4,20,8,8,14,11,12,9,4,7,18,16,5,15
4721035026,경상북도 영주시 안정면 묵리,-,-,-,-,-,-,1,0,0,0,0,1,31,2,5,3,4,4,1,0,6,4,2,0
4721035027,경상북도 영주시 안정면 내줄리,1,0,1,1,0,0,1,1,0,2,2,8,1,1,3,2,3,5,1,13,285,61,43,35
4678033027,전라남도 보성군 겸백면 남양리,-,-,-,-,-,-,64,1,1,0,0,1,11,12,15,25,10,34,21,28,28,27,23,20
4678033028,전라남도 보성군 겸백면 사곡리,-,-,-,-,-,-,38,2,0,7,0,4,0,0,0,0,0,1,8,9,23,14,9,7
4775025021,경상북도 청송군 청송읍 월막리,-,-,-,-,-,-,0,0,1,2,0,5,2,1,3,1,2,4,0,0,1,4,1,1
4113100000,경기도 성남시수정구,0,1,2,2,4,73,0,0,0,0,0,6,3,4,7,8,9,48,2,4,4,6,8,8
4113110100,경기도 성남시수정구 신흥동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4113110300,경기도 성남시수정구 수진동,0,0,0,0,0,15,-,-,-,-,-,-,0,0,0,0,0,2,-,-,-,-,-,-
4113110700,경기도 성남시수정구 복정동,0,0,0,0,0,4,-,-,-,-,-,-,0,1,1,1,1,4,0,0,0,1,2,2
4113110900,경기도 성남시수정구 신촌동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,1,-,-,-,-,-,-
4711132023,경상북도 포항시남구 동해면 금광리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,5,0,0,0,0,0,6
4711132025,경상북도 포항시남구 동해면 석리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1
4711132026,경상북도 포항시남구 동해면 임곡리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4711132030,경상북도 포항시남구 동해면 중흥리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,3,-,-,-,-,-,-
4711132031,경상북도 포항시남구 동해면 발산리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2
4711125624,경상북도 포항시남구 오천읍 진전리,0,0,0,0,0,2,0,0,0,0,1,0,0,3,2,1,3,8,0,0,0,1,0,1
4711125625,경상북도 포항시남구 오천읍 갈평리,0,0,0,0,0,2,0,0,0,0,8,7,2,12,5,2,22,9,0,1,0,1,4,6
4711125627,경상북도 포항시남구 오천읍 용산리,0,0,0,0,3,9,-,-,-,-,-,-,0,3,1,3,1,7,0,0,0,0,1,1
4711125628,경상북도 포항시남구 오천읍 광명리,0,0,0,0,0,1,-,-,-,-,-,-,0,4,2,2,2,5,0,1,1,4,1,12
4711125630,경상북도 포항시남구 오천읍 용덕리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4687037030,전라남도 영광군 법성면 용덕리,-,-,-,-,-,-,6,6,1,3,0,0,3,18,34,64,25,10,1,7,10,6,2,0
4687037031,전라남도 영광군 법성면 삼당리,-,-,-,-,-,-,0,1,0,1,0,1,7,7,19,42,11,4,2,14,29,21,8,4
4687038000,전라남도 영광군 낙월면,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,1
4377032029,충청북도 음성군 원남면 주봉리,-,-,-,-,-,-,0,0,0,1,0,0,15,4,3,5,6,27,0,2,3,1,1,1
4377032030,충청북도 음성군 원남면 문암리,0,0,0,1,0,6,-,-,-,-,-,-,29,28,16,10,3,9,1,3,8,4,2,1
4377032031,충청북도 음성군 원남면 조촌리,0,1,1,2,5,18,0,1,0,1,2,0,17,11,7,7,9,12,0,0,4,4,1,0
4377032033,충청북도 음성군 원남면 덕정리,-,-,-,-,-,-,-,-,-,-,-,-,14,12,12,8,10,14,0,1,2,1,1,0
4377033021,충청북도 음성군 맹동면 쌍정리,0,0,0,1,1,9,0,0,0,1,0,4,0,0,3,6,22,10,0,5,14,10,3,3
4377033022,충청북도 음성군 맹동면 인곡리,0,0,0,0,0,13,0,0,0,0,0,2,2,1,1,4,14,13,0,1,4,3,1,1
4377033024,충청북도 음성군 맹동면 봉현리,0,0,0,0,2,24,-,-,-,-,-,-,1,3,5,9,10,9,1,3,6,10,4,4
4377033026,충청북도 음성군 맹동면 신돈리,0,0,0,0,0,2,-,-,-,-,-,-,0,1,3,7,4,3,0,3,5,1,0,1
4161033023,경기도 광주시 도척면 방도리,1,0,1,1,0,1,0,1,1,0,0,0,1,1,3,3,1,7,45,71,63,41,25,25
4420041023,충청남도 아산시 신창면 창암리,-,-,-,-,-,-,0,0,1,0,0,0,2,4,5,6,4,12,2,11,8,16,5,11
4420041024,충청남도 아산시 신창면 황산리,-,-,-,-,-,-,0,0,1,0,6,0,1,2,2,3,2,3,1,15,24,23,5,3
4420041025,충청남도 아산시 신창면 행목리,0,0,2,0,0,0,0,0,0,3,2,1,0,2,4,6,8,30,0,5,16,11,10,7
4420041027,충청남도 아산시 신창면 신달리,-,-,-,-,-,-,-,-,-,-,-,-,2,3,2,2,2,12,0,2,18,19,12,57
4420041028,충청남도 아산시 신창면 남성리,0,0,0,0,0,1,3,6,2,3,6,13,2,7,8,6,9,27,0,4,15,26,15,39
4420041030,충청남도 아산시 신창면 가덕리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,4,4,7,2,23,20,47,38,39
4420041031,충청남도 아산시 신창면 신곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,3,0,12,35,27,23,24
4421000000,충청남도 서산시,0,1,1,2,5,235,8,17,9,18,29,98,477,898,1305,1413,1097,3802,1412,3261,4420,5301,4926,6201
4421010100,충청남도 서산시 읍내동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,1,0,0
4421010200,충청남도 서산시 동문동,0,0,0,0,0,1,-,-,-,-,-,-,1,0,0,5,0,15,0,2,2,3,2,4
4131010700,경기도 구리시 토평동,0,0,1,2,3,13,-,-,-,-,-,-,0,2,10,12,14,55,-,-,-,-,-,-
4159025331,경기도 화성시 봉담읍 마하리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,1,0,0,0,0,1,0,0,1
4691034030,전라남도 신안군 비금면 죽림리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,5,10,16,23,1,1,3,2,4,32
2644011100,부산광역시 강서구 녹산동,-,-,-,-,-,-,-,-,-,-,-,-,16,7,5,2,2,1,0,0,1,3,1,0
2644011300,부산광역시 강서구 구랑동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,2,4,0,1,2,3,0,1
2644011400,부산광역시 강서구 지사동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,0
2644011600,부산광역시 강서구 범방동,0,0,1,0,0,12,-,-,-,-,-,-,0,0,0,0,0,1,1,0,4,4,6,6
2644011700,부산광역시 강서구 신호동,-,-,-,-,-,-,0,0,0,0,0,2,3,0,0,0,0,0,-,-,-,-,-,-
4159036029,경기도 화성시 팔탄면 지월리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,1,1,0,1,4,7,2,2,1
4159035025,경기도 화성시 서신면 송교리,0,0,0,0,0,3,1,1,1,2,1,2,3,3,3,2,1,4,0,0,1,4,4,12
4159034024,경기도 화성시 송산면 용포리,0,0,0,0,0,1,6,18,13,14,12,38,4,4,3,2,2,3,0,0,2,8,7,10
4159034025,경기도 화성시 송산면 고정리,-,-,-,-,-,-,6,19,22,29,27,64,6,4,4,2,2,4,1,0,0,0,2,3
4159034027,경기도 화성시 송산면 천등리,-,-,-,-,-,-,1,3,6,9,11,24,1,2,2,3,3,5,0,0,0,0,1,5
4159034028,경기도 화성시 송산면 신천리,-,-,-,-,-,-,1,2,6,7,2,8,1,1,1,1,0,0,0,8,1,3,2,3
4159034030,경기도 화성시 송산면 마산리,-,-,-,-,-,-,3,10,27,24,30,70,1,1,2,3,2,7,0,0,0,0,1,3
4159034031,경기도 화성시 송산면 고포리,-,-,-,-,-,-,10,21,23,25,39,85,2,2,2,2,1,2,1,2,3,2,1,5
4159034033,경기도 화성시 송산면 중송리,-,-,-,-,-,-,8,1,16,7,10,55,9,2,1,1,1,5,0,0,2,4,1,2
4159034034,경기도 화성시 송산면 육일리,-,-,-,-,-,-,1,2,5,4,7,20,0,2,3,2,2,5,0,0,0,0,0,4
4159035000,경기도 화성시 서신면,0,0,0,1,0,3,14,16,42,37,49,181,28,39,38,32,20,97,1,13,47,39,22,36
4159035021,경기도 화성시 서신면 전곡리,0,0,0,0,0,1,0,0,2,3,3,7,4,5,3,4,1,2,0,1,3,3,1,3
4882025021,경상남도 고성군 고성읍 성내리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4882025022,경상남도 고성군 고성읍 서외리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,2,2
4882025024,경상남도 고성군 고성읍 동외리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,1,3,0,2,2,4,4
4882025025,경상남도 고성군 고성읍 송학리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,0,4,4,7,6,8,16
4615038028,전라남도 순천시 낙안면 옥산리,0,1,1,0,1,3,0,2,0,1,1,10,2,0,7,4,5,7,1,0,3,8,12,29
4673034022,전라남도 구례군 마산면 광평리,0,0,1,2,1,15,8,1,2,2,9,23,2,7,4,4,25,28,5,9,14,25,26,19
4681031021,전라남도 강진군 군동면 파산리,-,-,-,-,-,-,0,0,1,1,1,2,4,4,14,8,8,12,31,42,38,59,26,22
4681031023,전라남도 강진군 군동면 라천리,-,-,-,-,-,-,-,-,-,-,-,-,2,3,7,11,10,14,22,43,56,33,20,20
4681031025,전라남도 강진군 군동면 화산리,-,-,-,-,-,-,0,0,0,1,0,1,2,1,4,7,12,48,5,17,10,20,10,4
4681031026,전라남도 강진군 군동면 용소리,-,-,-,-,-,-,0,0,0,0,0,1,2,4,4,8,5,19,0,1,3,7,4,3
4681031028,전라남도 강진군 군동면 장산리,-,-,-,-,-,-,2,1,0,1,2,5,0,1,3,7,8,18,2,18,28,31,25,27
4681031029,전라남도 강진군 군동면 덕천리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,4,8,12,4,39,3,2,1,1
4681031031,전라남도 강진군 군동면 쌍덕리,-,-,-,-,-,-,0,1,0,0,1,1,2,1,5,11,7,10,1,1,7,32,6,1
4681031032,전라남도 강진군 군동면 금사리,-,-,-,-,-,-,0,0,0,0,2,2,0,1,5,11,16,8,-,-,-,-,-,-
4681032000,전라남도 강진군 칠량면,2,2,3,4,9,42,0,1,4,0,1,2,13,19,52,83,93,92,91,172,205,226,121,119
4681032022,전라남도 강진군 칠량면 동백리,0,0,0,0,0,1,-,-,-,-,-,-,0,1,3,4,11,10,1,5,9,20,15,13
4725000000,경상북도 상주시,5,5,15,31,49,549,302,402,694,844,856,3785,723,552,624,748,840,2361,287,692,1360,1816,1692,2675
4725010200,경상북도 상주시 성동동,0,0,0,0,1,9,-,-,-,-,-,-,0,0,0,0,0,3,0,2,6,8,9,48
4725010400,경상북도 상주시 복룡동,0,0,0,0,0,10,1,0,0,0,0,0,0,2,1,3,3,6,0,1,3,3,2,1
4725010500,경상북도 상주시 냉림동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4725010700,경상북도 상주시 남성동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4723039038,경상북도 영천시 북안면 관리,0,0,0,0,0,1,-,-,-,-,-,-,0,0,0,0,1,0,-,-,-,-,-,-
4725025030,경상북도 상주시 함창읍 척동리,0,0,0,0,0,2,0,0,2,7,0,12,11,0,1,1,2,2,0,0,1,3,2,9
4725025031,경상북도 상주시 함창읍 태봉리,0,0,0,0,0,7,0,0,0,0,0,8,5,1,1,1,4,16,0,2,11,26,36,55
4723039041,경상북도 영천시 북안면 반정리,-,-,-,-,-,-,0,0,1,1,8,5,0,0,0,0,1,1,1,2,1,1,1,2
4723039024,경상북도 영천시 북안면 도유리,-,-,-,-,-,-,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,1
4824012000,경상남도 사천시 늑도동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,1,2,3,-,-,-,-,-,-
4824012100,경상남도 사천시 신수동,-,-,-,-,-,-,-,-,-,-,-,-,16,11,6,8,4,22,-,-,-,-,-,-
4824012200,경상남도 사천시 백천동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4824012500,경상남도 사천시 대포동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,3,2,6,0,1,2,2,2,2
4824012600,경상남도 사천시 송포동,-,-,-,-,-,-,1,3,3,2,4,32,4,4,7,8,8,23,1,1,0,2,2,7
4827038024,경상남도 밀양시 무안면 화봉리,-,-,-,-,-,-,2,3,0,0,5,4,3,0,2,1,3,7,2,0,2,4,1,5
4827038026,경상남도 밀양시 무안면 양효리,0,1,0,1,1,12,-,-,-,-,-,-,0,1,1,0,1,3,1,5,10,5,4,8
4723036029,경상북도 영천시 자양면 용화리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,2,1,4,-,-,-,-,-,-
4723037021,경상북도 영천시 임고면 양항리,-,-,-,-,-,-,0,1,3,2,3,7,1,4,6,14,8,3,0,0,1,1,0,0
4723037023,경상북도 영천시 임고면 덕연리,-,-,-,-,-,-,0,10,15,13,26,19,13,21,18,17,8,15,0,0,1,1,0,0
4723037024,경상북도 영천시 임고면 삼매리,-,-,-,-,-,-,4,5,5,12,11,12,15,16,13,12,8,17,0,3,2,0,0,0
4723037026,경상북도 영천시 임고면 황강리,-,-,-,-,-,-,0,0,2,3,2,8,1,4,0,1,2,3,0,0,1,1,1,0
4723037027,경상북도 영천시 임고면 효리,0,0,0,0,0,1,1,1,3,1,4,10,15,22,18,8,3,7,0,3,1,0,9,3
4723037029,경상북도 영천시 임고면 사리,-,-,-,-,-,-,0,0,1,1,2,6,5,5,2,7,2,4,0,0,0,1,0,0
4723037030,경상북도 영천시 임고면 수성리,-,-,-,-,-,-,0,0,0,1,1,1,8,11,9,8,3,9,0,0,1,2,43,67
4723036023,경상북도 영천시 자양면 충효리,0,0,0,0,1,0,1,0,5,5,7,3,1,1,0,1,2,3,-,-,-,-,-,-
4723039021,경상북도 영천시 북안면 상리,-,-,-,-,-,-,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,3
4723039022,경상북도 영천시 북안면 당리,-,-,-,-,-,-,0,1,1,2,4,4,-,-,-,-,-,-,1,2,0,0,0,1
4723036026,경상북도 영천시 자양면 신방리,-,-,-,-,-,-,1,0,0,1,1,3,1,1,0,1,1,15,-,-,-,-,-,-
4825010700,경상남도 김해시 삼계동,-,-,-,-,-,-,0,0,0,0,2,4,-,-,-,-,-,-,0,0,0,1,0,0
4824036021,경상남도 사천시 곤명면 추천리,0,0,0,0,1,8,0,0,1,0,0,1,1,2,2,5,2,8,1,5,13,11,8,9
4824034026,경상남도 사천시 축동면 가산리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,2,2,11,0,1,1,2,5,11
4824034027,경상남도 사천시 축동면 구호리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,4,0,0,3,1,0,1
4824035000,경상남도 사천시 곤양면,0,1,0,0,3,12,48,16,11,7,8,49,48,47,63,42,45,119,18,34,76,133,116,294
4824035022,경상남도 사천시 곤양면 남문외리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4824035023,경상남도 사천시 곤양면 서정리,0,0,0,0,0,6,0,0,0,0,0,1,3,6,4,4,1,18,2,4,12,16,13,23
4824035025,경상남도 사천시 곤양면 대진리,-,-,-,-,-,-,0,0,0,0,0,5,3,8,7,1,4,10,1,0,4,32,22,88
4824036031,경상남도 사천시 곤명면 송림리,0,0,0,0,0,4,-,-,-,-,-,-,2,2,5,2,1,0,4,38,44,42,21,13
4824035028,경상남도 사천시 곤양면 흥사리,-,-,-,-,-,-,1,0,0,0,0,2,6,2,5,4,2,5,1,6,7,6,6,5
4776032034,경상북도 영양군 청기면 정족리,-,-,-,-,-,-,1,2,7,5,4,15,12,23,30,33,34,92,2,2,12,11,7,11
4723033034,경상북도 영천시 화산면 부계리,-,-,-,-,-,-,0,0,0,0,2,3,0,0,0,1,1,5,0,0,0,0,3,1
4723012500,경상북도 영천시 쌍계동,-,-,-,-,-,-,0,2,4,7,4,4,-,-,-,-,-,-,-,-,-,-,-,-
4723012600,경상북도 영천시 도남동,0,0,0,0,0,1,0,0,1,3,4,7,0,0,0,2,6,2,1,1,0,0,0,2
4723012700,경상북도 영천시 매산동,-,-,-,-,-,-,1,2,9,8,18,18,0,0,1,0,3,4,0,1,1,0,1,1
4723012800,경상북도 영천시 언하동,0,0,0,2,1,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,1,4,3,6
4723013000,경상북도 영천시 서산동,-,-,-,-,-,-,1,3,6,7,7,12,0,0,0,0,1,0,1,2,1,1,1,2
4723025000,경상북도 영천시 금호읍,1,3,8,10,11,43,42,54,78,96,148,252,28,53,67,91,102,349,1,1,0,0,2,2
4723025022,경상북도 영천시 금호읍 덕성리,0,0,0,0,0,1,0,0,0,0,0,2,1,6,4,8,7,18,-,-,-,-,-,-
4723025024,경상북도 영천시 금호읍 대미리,0,0,0,0,0,1,1,3,5,4,7,21,0,1,2,4,5,19,-,-,-,-,-,-
4723025025,경상북도 영천시 금호읍 석섬리,-,-,-,-,-,-,2,1,2,4,3,12,0,1,3,1,2,6,-,-,-,-,-,-
4723025027,경상북도 영천시 금호읍 냉천리,-,-,-,-,-,-,1,2,2,1,3,15,0,3,3,13,6,21,0,0,0,0,1,0
4825032025,경상남도 김해시 주촌면 내삼리,1,0,0,0,0,3,9,2,0,0,0,5,8,0,4,19,25,8,0,2,2,1,1,2
4825034024,경상남도 김해시 한림면 신천리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,5,4,8,0,1,3,4,6,23
4825032027,경상남도 김해시 주촌면 망덕리,0,0,0,0,0,3,-,-,-,-,-,-,0,0,0,10,2,8,0,1,1,0,4,11
4825032028,경상남도 김해시 주촌면 농소리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,5,3,3,0,1,1,2,3,9
4825033021,경상남도 김해시 진례면 청천리,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,12,11,6,2,7,11,13,12,20
4825033023,경상남도 김해시 진례면 송정리,-,-,-,-,-,-,3,5,10,0,0,18,13,0,1,10,11,0,37,68,47,29,9,8
4825025025,경상남도 김해시 진영읍 좌곤리,0,0,0,0,0,1,-,-,-,-,-,-,0,0,1,4,10,6,1,59,41,66,58,76
4825025026,경상남도 김해시 진영읍 진영리,0,0,0,0,0,2,5,0,0,0,0,6,0,0,0,8,12,26,0,19,56,22,103,122
4825025027,경상남도 김해시 진영읍 여래리,-,-,-,-,-,-,1,9,11,15,7,25,0,0,0,14,7,0,0,0,0,2,8,20
4825025029,경상남도 김해시 진영읍 신용리,0,0,0,0,0,2,2,0,1,2,1,16,0,0,0,13,6,6,0,0,0,8,16,33
4825025031,경상남도 김해시 진영읍 내룡리,4,1,0,0,0,0,0,0,1,2,2,9,1,0,0,2,5,2,0,1,1,3,19,20
4825025032,경상남도 김해시 진영읍 죽곡리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,4,10,5
4723000000,경상북도 영천시,1,5,15,19,35,92,145,245,451,574,1031,1553,262,378,406,483,524,1479,37,85,92,107,217,293
4721035029,경상북도 영주시 안정면 안심리,0,0,0,0,0,1,3,1,2,1,4,24,0,0,3,4,5,18,2,3,19,41,9,1
4723012000,경상북도 영천시 대전동,-,-,-,-,-,-,1,4,7,2,6,6,0,0,0,0,0,1,1,0,0,0,0,0
4721037027,경상북도 영주시 순흥면 배점리,1,0,0,0,0,0,16,7,6,12,10,30,11,4,7,5,4,16,1,0,3,1,2,0
4721037028,경상북도 영주시 순흥면 덕현리,-,-,-,-,-,-,8,4,7,8,13,51,6,7,4,6,3,10,4,2,4,0,1,0
4723012400,경상북도 영천시 오수동,-,-,-,-,-,-,0,0,1,1,0,5,0,0,0,0,0,1,-,-,-,-,-,-
4723011000,경상북도 영천시 화룡동,-,-,-,-,-,-,3,5,11,16,14,11,0,0,0,0,0,6,1,1,1,1,1,2
4723011100,경상북도 영천시 도동,-,-,-,-,-,-,0,1,3,3,3,2,0,1,0,0,3,2,0,1,4,0,1,2
4723011300,경상북도 영천시 완산동,-,-,-,-,-,-,0,1,1,1,1,0,0,0,0,1,2,0,0,1,2,1,3,3
4723011400,경상북도 영천시 범어동,-,-,-,-,-,-,0,0,0,1,6,1,-,-,-,-,-,-,1,0,0,0,5,0
4723011600,경상북도 영천시 봉동,0,0,0,0,1,0,0,0,0,0,1,9,-,-,-,-,-,-,1,0,1,3,3,10
4889041028,경상남도 합천군 대양면 양산리,1,0,0,0,0,6,-,-,-,-,-,-,1,1,0,2,1,4,0,1,1,2,3,3
4784032056,경상북도 성주군 용암면 대봉리,0,0,0,1,1,25,0,0,0,0,0,1,4,1,2,2,3,8,1,2,2,1,0,1
4784032057,경상북도 성주군 용암면 상신리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,1,0,0,0,5,0,8
4784033000,경상북도 성주군 수륜면,6,8,18,31,24,326,14,7,17,19,34,174,29,10,11,10,17,94,95,249,287,214,160,267
4678033025,전라남도 보성군 겸백면 도안리,-,-,-,-,-,-,-,-,-,-,-,-,10,10,10,5,10,10,3,10,4,7,3,4
4725013500,경상북도 상주시 남장동,-,-,-,-,-,-,0,33,15,2,10,1,4,1,0,1,0,4,0,2,1,3,2,1
4725013600,경상북도 상주시 남적동,-,-,-,-,-,-,0,0,0,4,3,20,0,0,0,1,1,0,3,10,16,18,13,22
4725025000,경상북도 상주시 함창읍,1,0,0,1,1,46,2,2,6,19,13,43,134,35,16,71,40,179,3,19,63,148,209,434
4725025022,경상북도 상주시 함창읍 오동리,-,-,-,-,-,-,0,0,0,0,0,2,7,1,2,7,6,21,0,1,7,20,20,101
4725025024,경상북도 상주시 함창읍 증촌리,-,-,-,-,-,-,0,0,0,0,2,3,1,0,0,1,1,15,0,1,5,10,20,31
4822031028,경상남도 통영시 용남면 어의리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,-,-,-,-,-,-
4719034026,경상북도 구미시 해평면 금산리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,0,1,1,8,10,5,3,3
4719032029,경상북도 구미시 옥성면 대원리,1,0,0,0,0,0,0,1,1,1,3,9,1,1,1,1,1,5,1,1,2,4,7,12
4719033000,경상북도 구미시 도개면,1,2,3,4,5,34,1,1,2,3,7,4,19,33,32,26,31,28,18,46,68,59,31,39
4719033021,경상북도 구미시 도개면 가산리,0,1,2,1,2,16,-,-,-,-,-,-,2,5,6,3,6,6,1,6,14,16,8,6
