stdg_Cd,bjd_Nm,vldpha_Fachs1_Area,vldpha_Fachs2_Area,vldpha_Fachs3_Area,vldpha_Fachs4_Area,vldpha_Fachs5_Area,vldpha_Fachs6_Area,vldpha_Fruit1_Area,vldpha_Fruit2_Area,vldpha_Fruit3_Area,vldpha_Fruit4_Area,vldpha_Fruit5_Area,vldpha_Fruit6_Area,vldpha_Pfld1_Area,vldpha_Pfld2_Area,vldpha_Pfld3_Area,vldpha_Pfld4_Area,vldpha_Pfld5_Area,vldpha_Pfld6_Area,vldpha_Rfld1_Area,vldpha_Rfld2_Area,vldpha_Rfld3_Area,vldpha_Rfld4_Area,vldpha_Rfld5_Area,vldpha_Rfld6_Area
4182031031,경기도 가평군 설악면 묵안리,-,-,-,-,-,-,0,0,0,0,0,1,1,1,0,1,0,6,1,16,29,19,21,37
4182031033,경기도 가평군 설악면 방일리,0,0,0,0,0,12,0,0,0,0,0,1,1,1,1,0,0,14,6,31,52,40,27,34
4182031034,경기도 가평군 설악면 천안리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,3,16,32,16,16,11,12
2872000000,인천광역시 옹진군,20,107,29,31,19,67,4,14,8,3,2,2,20,170,94,53,60,341,76,830,178,93,58,63
2872031000,인천광역시 옹진군 북도면,3,21,4,3,2,22,-,-,-,-,-,-,2,10,8,5,5,38,43,199,57,31,12,18
2872031022,인천광역시 옹진군 북도면 신도리,0,7,1,1,1,1,-,-,-,-,-,-,0,3,1,0,0,0,33,53,36,17,5,8
2872031023,인천광역시 옹진군 북도면 모도리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,2,1,1,0
2872033000,인천광역시 옹진군 백령면,0,32,5,9,3,13,-,-,-,-,-,-,8,74,36,24,33,101,28,431,31,25,25,21
2872033022,인천광역시 옹진군 백령면 북포리,0,0,0,0,0,1,-,-,-,-,-,-,0,4,1,0,0,0,9,103,11,5,5,12
2871040025,인천광역시 강화군 교동면 고구리,-,-,-,-,-,-,1,0,0,0,0,0,0,0,0,0,0,2,140,353,27,2,0,0
2871040026,인천광역시 강화군 교동면 삼선리,0,1,0,0,0,0,-,-,-,-,-,-,0,0,1,1,0,1,181,256,25,1,0,2
4476042023,충청남도 부여군 장암면 하황리,9,7,14,17,21,35,-,-,-,-,-,-,2,0,0,0,2,3,12,9,8,3,1,1
4476042024,충청남도 부여군 장암면 장하리,3,14,11,5,9,41,9,0,1,0,0,0,1,1,1,1,1,3,20,9,7,2,1,1
4476042025,충청남도 부여군 장암면 정암리,2,2,2,5,5,20,4,0,0,0,0,0,0,1,0,0,0,1,8,7,6,1,0,0
4476042027,충청남도 부여군 장암면 석동리,0,1,6,5,3,101,0,0,1,0,1,1,0,0,1,1,2,4,21,31,17,3,3,2
4477025000,충청남도 서천군 장항읍,1,1,0,0,0,3,1,0,0,0,0,0,5,7,8,10,6,136,306,577,242,102,45,25
4476043023,충청남도 부여군 세도면 가회리,4,8,10,17,12,159,0,0,0,0,0,3,1,0,1,2,0,5,13,12,15,11,3,2
4313011300,충청북도 충주시 용두동,1,1,2,0,2,97,0,0,0,0,1,7,5,2,4,2,1,21,2,2,4,3,1,1
4313011500,충청북도 충주시 봉방동,1,1,2,3,3,273,6,1,1,2,4,35,4,2,0,1,0,85,5,9,15,5,7,2
4313011800,충청북도 충주시 연수동,0,0,0,0,0,1,1,1,1,1,2,18,2,3,3,3,4,75,1,0,0,0,0,0
4313012000,충청북도 충주시 용탄동,-,-,-,-,-,-,5,10,2,5,4,38,3,0,1,1,4,28,-,-,-,-,-,-
4313012100,충청북도 충주시 종민동,0,0,0,0,0,1,4,1,1,2,2,12,0,1,0,1,2,13,-,-,-,-,-,-
4313035032,충청북도 충주시 신니면 마수리,0,1,0,0,0,20,1,0,1,0,1,15,2,3,1,0,3,25,16,3,1,1,1,2
4313035034,충청북도 충주시 신니면 견학리,3,4,1,0,2,20,2,3,1,1,0,10,11,3,1,1,2,9,35,40,7,4,8,4
4313036000,충청북도 충주시 노은면,0,0,0,0,0,25,30,25,15,14,16,244,6,12,10,16,10,88,42,74,51,18,11,11
4313036022,충청북도 충주시 노은면 법동리,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,2,10,0,1,0,1,0,0
4313036023,충청북도 충주시 노은면 안락리,0,0,0,0,0,2,1,1,2,1,3,6,1,1,2,1,2,9,2,4,2,1,1,1
4313036025,충청북도 충주시 노은면 가신리,-,-,-,-,-,-,7,3,1,3,3,50,2,2,2,3,2,13,16,6,2,2,1,1
4423036031,충청남도 논산시 연산면 고양리,0,2,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,1,0,2,2,2,0,10
4423036033,충청남도 논산시 연산면 덕암리,1,0,1,1,0,6,0,0,0,0,2,25,1,3,1,3,2,19,12,16,3,2,1,2
4423036035,충청남도 논산시 연산면 백석리,0,1,3,4,1,27,0,0,0,0,3,6,4,4,4,2,4,17,20,9,1,0,0,0
4479037024,충청남도 청양군 남양면 용마리,0,0,0,0,0,1,5,4,0,2,0,4,2,0,1,0,0,51,68,32,1,0,0,1
4375032021,충청북도 진천군 초평면 신통리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,7,2,1,11,13,27,9,5,1,1
4375032022,충청북도 진천군 초평면 영구리,1,0,1,1,1,7,-,-,-,-,-,-,1,1,5,3,2,19,75,53,12,6,2,1
4375032024,충청북도 진천군 초평면 용정리,0,0,0,0,0,6,-,-,-,-,-,-,0,0,6,3,1,30,16,39,24,21,6,3
4375032026,충청북도 진천군 초평면 오갑리,0,1,0,0,0,5,0,0,0,0,0,5,0,0,1,1,3,14,105,56,17,3,1,1
4375037000,충청북도 진천군 광혜원면,3,2,2,2,1,10,-,-,-,-,-,-,3,5,7,2,6,110,562,120,35,20,1,3
4375037022,충청북도 진천군 광혜원면 월성리,0,1,0,0,0,0,-,-,-,-,-,-,0,0,0,0,1,12,60,37,10,0,0,0
4375037024,충청북도 진천군 광혜원면 죽현리,1,1,0,0,0,1,-,-,-,-,-,-,1,1,1,0,0,15,159,17,3,3,0,1
4420033000,충청남도 아산시 탕정면,0,0,0,0,1,17,1,2,10,7,4,99,5,7,4,4,3,73,34,61,27,14,5,6
4420033021,충청남도 아산시 탕정면 용두리,-,-,-,-,-,-,0,1,1,0,2,5,1,0,1,0,0,16,6,11,5,1,1,0
4420033023,충청남도 아산시 탕정면 동산리,0,0,0,0,1,0,0,0,0,1,1,6,1,0,1,0,0,5,12,8,4,1,0,0
4420033025,충청남도 아산시 탕정면 매곡리,0,0,0,0,0,3,0,1,7,6,0,67,1,1,0,1,1,13,6,21,5,2,0,0
4420033026,충청남도 아산시 탕정면 갈산리,0,0,0,0,0,13,0,0,0,0,0,9,2,3,0,1,1,17,5,8,9,7,2,2
4420035021,충청남도 아산시 음봉면 삼거리,0,0,0,0,0,11,-,-,-,-,-,-,1,1,6,2,4,21,9,10,5,1,1,0
4420035022,충청남도 아산시 음봉면 동천리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,2,3,1,14,3,8,4,2,1,0
4420035024,충청남도 아산시 음봉면 신정리,-,-,-,-,-,-,2,1,1,0,1,11,0,2,1,5,5,25,49,75,15,4,1,0
4420035025,충청남도 아산시 음봉면 산정리,0,0,0,1,1,26,1,17,2,0,0,24,2,1,3,2,3,37,13,14,22,6,1,1
4420010200,충청남도 아산시 실옥동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,0,8,5,14,1,0,0,0
4420010300,충청남도 아산시 방축동,-,-,-,-,-,-,0,0,0,0,0,6,1,6,1,4,3,27,7,7,4,1,0,0
4420010400,충청남도 아산시 기산동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,2,2,23,6,10,3,1,0,1
4372039035,충청북도 보은군 내북면 상궁리,-,-,-,-,-,-,-,-,-,-,-,-,29,3,2,1,0,75,3,11,5,2,1,0
4372039036,충청북도 보은군 내북면 신궁리,-,-,-,-,-,-,0,0,0,0,0,1,1,1,1,3,2,25,0,3,0,1,0,0
4372039038,충청북도 보은군 내북면 두평리,-,-,-,-,-,-,0,0,0,0,0,1,0,0,1,2,2,31,0,4,4,2,0,0
4372039040,충청북도 보은군 내북면 세촌리,-,-,-,-,-,-,-,-,-,-,-,-,1,4,6,2,1,34,1,3,4,3,0,1
4372040000,충청북도 보은군 산외면,-,-,-,-,-,-,5,4,5,1,2,15,68,91,77,68,71,714,106,77,37,18,5,4
4372040022,충청북도 보은군 산외면 봉계리,-,-,-,-,-,-,0,0,1,0,0,0,0,1,4,4,1,62,4,4,3,3,1,0
4372039028,충청북도 보은군 내북면 용수리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,0,5,23,6,1,1,1,0,0
4373032025,충청북도 옥천군 안남면 청정리,0,1,1,0,1,5,0,1,0,0,1,0,1,3,3,2,2,11,6,10,6,2,1,0
4373032027,충청북도 옥천군 안남면 도농리,0,0,0,0,0,1,0,0,0,0,0,6,5,8,6,7,4,40,30,28,3,2,0,1
4373033000,충청북도 옥천군 안내면,0,2,2,1,0,3,10,8,8,7,9,59,38,43,71,34,35,208,58,124,83,45,18,31
4689034022,전라남도 완도군 약산면 우두리,-,-,-,-,-,-,-,-,-,-,-,-,12,11,1,0,0,7,128,75,22,4,4,3
4689034024,전라남도 완도군 약산면 득암리,-,-,-,-,-,-,-,-,-,-,-,-,5,4,1,0,0,1,2,4,0,0,0,1
4689035000,전라남도 완도군 청산면,-,-,-,-,-,-,0,0,0,0,0,1,36,79,5,15,21,133,54,53,28,107,62,81
4689033021,전라남도 완도군 고금면 농상리,-,-,-,-,-,-,6,7,4,3,2,13,2,2,1,3,2,81,40,31,12,4,5,2
4690031029,전라남도 진도군 군내면 월가리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,2,39,25,27,4,2,0,1
4690031030,전라남도 진도군 군내면 정자리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,15,20,12,3,1,0,0
4690032021,전라남도 진도군 고군면 석현리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,3,1,35,6,2,0,0,0,0
4690032022,전라남도 진도군 고군면 고성리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,49,8,16,7,0,0,0
4479032033,충청남도 청양군 대치면 시전리,-,-,-,-,-,-,15,0,0,0,0,0,1,0,0,0,1,38,31,21,4,0,0,0
4479032034,충청남도 청양군 대치면 상갑리,0,0,0,0,0,10,-,-,-,-,-,-,0,1,0,1,1,44,56,21,1,0,0,0
4479032036,충청남도 청양군 대치면 수석리,0,0,0,0,0,2,7,3,0,0,0,0,2,0,1,0,1,32,57,18,3,0,0,0
4479033000,충청남도 청양군 정산면,0,0,0,0,0,15,317,18,11,17,6,39,71,17,13,22,9,516,624,405,152,71,15,19
4479033023,충청남도 청양군 정산면 백곡리,0,0,0,0,0,2,-,-,-,-,-,-,0,0,0,5,3,45,74,16,5,1,1,0
4479032032,충청남도 청양군 대치면 이화리,0,0,0,1,0,1,114,19,4,1,0,6,18,10,0,0,0,26,26,6,5,0,2,0
4681025028,전라남도 강진군 강진읍 학명리,0,0,1,0,0,2,0,0,0,0,0,1,1,2,4,4,2,36,44,109,92,89,86,86
4681025030,전라남도 강진군 강진읍 임천리,-,-,-,-,-,-,0,0,0,0,0,15,0,1,0,1,2,11,6,9,11,7,5,9
4681025031,전라남도 강진군 강진읍 덕남리,-,-,-,-,-,-,0,0,0,0,0,7,0,1,5,8,5,32,17,48,51,84,46,75
4681025033,전라남도 강진군 강진읍 송덕리,1,0,1,7,4,26,0,0,0,1,0,3,3,1,0,2,5,29,25,43,37,9,8,5
4691039021,전라남도 신안군 장산면 오음리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,0,3,15,90,13,5,2,2,8
4691039023,전라남도 신안군 장산면 도창리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,13,39,14,3,0,0,0
4691039024,전라남도 신안군 장산면 공수리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,1,1,12,56,5,2,2,1,2
4691039027,전라남도 신안군 장산면 마진도리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,0
4691040000,전라남도 신안군 안좌면,-,-,-,-,-,-,-,-,-,-,-,-,31,29,35,39,38,947,424,167,30,8,6,10
4691037024,전라남도 신안군 하의면 대리,-,-,-,-,-,-,-,-,-,-,-,-,2,6,5,2,1,10,20,36,30,7,3,1
4691037025,전라남도 신안군 하의면 후광리,-,-,-,-,-,-,-,-,-,-,-,-,1,5,7,4,1,4,40,70,26,9,3,0
4680032023,전라남도 장흥군 안양면 당암리,-,-,-,-,-,-,-,-,-,-,-,-,3,3,1,1,1,23,19,33,39,29,23,91
4680032024,전라남도 장흥군 안양면 운흥리,-,-,-,-,-,-,0,27,17,5,0,13,30,4,16,1,8,56,14,26,28,16,14,45
4680025621,전라남도 장흥군 대덕읍 연지리,0,0,0,0,0,1,0,0,0,0,0,1,30,37,5,4,4,126,10,28,67,27,15,50
4680025622,전라남도 장흥군 대덕읍 연정리,0,0,0,0,0,1,0,3,6,4,1,32,3,7,1,2,4,137,30,23,62,38,14,51
4680025623,전라남도 장흥군 대덕읍 신월리,0,0,0,0,0,1,0,0,0,1,0,14,5,2,0,1,6,143,12,21,24,13,4,28
4680025625,전라남도 장흥군 대덕읍 잠두리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,45,19,95,88,35,27,67
4680025626,전라남도 장흥군 대덕읍 신리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,7,3,61,6,18,63,39,10,19
4680025628,전라남도 장흥군 대덕읍 옹암리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,27,2,2,6,1,3,2
4374034029,충청북도 영동군 매곡면 공수리,-,-,-,-,-,-,2,0,1,0,0,6,8,1,1,1,1,5,8,15,5,1,1,1
4374035000,충청북도 영동군 상촌면,-,-,-,-,-,-,39,17,7,13,12,93,19,13,12,6,6,211,30,36,36,8,8,59
4374035021,충청북도 영동군 상촌면 임산리,-,-,-,-,-,-,25,2,1,2,3,20,0,1,0,1,0,11,8,5,4,2,0,14
4374035023,충청북도 영동군 상촌면 하도대리,-,-,-,-,-,-,0,1,0,1,1,4,1,0,0,0,0,11,3,2,1,1,1,12
4374035024,충청북도 영동군 상촌면 상도대리,-,-,-,-,-,-,3,0,0,0,0,2,1,1,1,1,1,9,3,11,1,0,3,3
2871040028,인천광역시 강화군 교동면 난정리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,2,62,25,4,0,0,0
4183032024,경기도 양평군 강하면 항금리,-,-,-,-,-,-,-,-,-,-,-,-,2,0,1,0,0,3,2,2,3,2,0,0
4183032025,경기도 양평군 강하면 성덕리,0,0,0,0,0,2,-,-,-,-,-,-,1,1,0,0,0,11,6,14,11,2,1,1
4183032026,경기도 양평군 강하면 전수리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,1,0,6,8,10,4,8,3,3
4183033000,경기도 양평군 양서면,0,0,1,0,1,29,1,2,1,4,1,28,161,11,5,12,4,103,63,88,159,128,29,23
4183033022,경기도 양평군 양서면 용담리,0,0,0,0,0,1,0,0,0,1,0,5,2,3,1,1,1,8,0,1,1,0,0,0
4183033023,경기도 양평군 양서면 부용리,0,0,1,0,1,12,0,0,0,0,0,5,3,0,1,2,1,28,34,22,98,95,7,4
4183040031,경기도 양평군 용문면 덕촌리,-,-,-,-,-,-,1,0,0,0,0,0,15,0,0,1,0,6,2,2,3,3,2,0
4183040032,경기도 양평군 용문면 오촌리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2,0,4,3,1,0,1
4183041000,경기도 양평군 개군면,0,0,0,1,0,14,0,1,11,0,0,10,10,14,12,12,10,200,146,116,48,29,20,23
4183041021,경기도 양평군 개군면 하자포리,-,-,-,-,-,-,0,0,0,0,0,1,0,2,1,0,1,18,1,1,0,0,0,0
4183041023,경기도 양평군 개군면 앙덕리,0,0,0,0,0,1,-,-,-,-,-,-,0,0,0,0,0,20,0,3,4,2,2,3
4183041025,경기도 양평군 개군면 공세리,0,0,0,0,0,2,0,0,1,0,0,0,1,2,1,2,1,17,18,19,5,5,2,2
4377025329,충청북도 음성군 금왕읍 신평리,1,2,1,4,1,9,0,0,0,0,0,6,0,9,10,5,4,13,6,17,4,0,0,0
4377025331,충청북도 음성군 금왕읍 내곡리,0,0,0,0,0,1,-,-,-,-,-,-,0,2,1,4,1,7,12,8,3,3,0,0
4377025333,충청북도 음성군 금왕읍 구계리,0,0,0,1,1,15,5,0,0,5,0,0,1,1,2,2,2,29,14,24,19,1,2,0
4377025334,충청북도 음성군 금왕읍 호산리,0,0,1,0,0,2,-,-,-,-,-,-,0,1,1,3,2,16,13,5,1,0,0,0
4377025000,충청북도 음성군 음성읍,7,1,4,3,1,23,15,23,19,14,23,355,21,39,42,45,43,388,17,20,13,9,7,3
4377025021,충청북도 음성군 음성읍 읍내리,0,0,0,0,0,1,0,1,0,0,0,18,2,1,1,3,3,21,1,0,0,0,0,0
4377025022,충청북도 음성군 음성읍 평곡리,0,0,1,1,0,2,0,2,0,0,0,8,1,6,1,1,2,22,1,3,1,1,0,0
4377025024,충청북도 음성군 음성읍 한벌리,0,0,0,0,0,2,2,2,1,0,1,30,2,3,2,1,2,37,0,0,1,1,0,0
4423036036,충청남도 논산시 연산면 어은리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,0,1,6,5,9,3,2,0,2
4423033027,충청남도 논산시 노성면 병사리,2,1,3,2,2,33,0,0,0,2,0,26,5,3,4,5,3,14,14,12,6,2,0,2
4423036000,충청남도 논산시 연산면,10,24,29,25,29,268,2,7,4,1,30,78,25,29,34,19,35,147,180,188,112,69,40,57
4423025032,충청남도 논산시 강경읍 산양리,0,0,1,1,0,5,-,-,-,-,-,-,2,4,2,1,1,10,26,40,33,8,5,1
4423025300,충청남도 논산시 연무읍,17,9,10,10,10,206,10,0,1,0,1,56,30,16,11,14,12,210,1362,499,191,93,38,104
4423025321,충청남도 논산시 연무읍 마산리,3,0,0,1,2,19,-,-,-,-,-,-,2,2,1,1,1,3,135,91,55,50,17,60
4423025322,충청남도 논산시 연무읍 죽평리,1,0,0,0,0,0,-,-,-,-,-,-,0,0,0,0,1,1,5,1,0,0,0,0
4423025324,충청남도 논산시 연무읍 동산리,3,2,1,2,2,8,0,0,1,0,0,2,1,1,1,0,1,14,17,25,4,0,1,2
4423025325,충청남도 논산시 연무읍 죽본리,1,0,0,0,0,7,4,0,0,0,0,4,1,1,1,2,1,15,25,3,2,1,2,3
4423025327,충청남도 논산시 연무읍 양지리,0,0,0,0,0,4,-,-,-,-,-,-,1,1,0,0,0,5,3,6,11,4,6,7
4423025329,충청남도 논산시 연무읍 고내리,0,0,0,0,0,18,-,-,-,-,-,-,5,3,2,2,1,33,16,4,2,1,1,2
4423025330,충청남도 논산시 연무읍 황화정리,0,1,1,1,0,25,-,-,-,-,-,-,5,0,0,2,2,25,19,12,7,4,1,2
4423025332,충청남도 논산시 연무읍 신화리,1,1,1,1,0,12,-,-,-,-,-,-,4,0,0,0,2,12,796,214,55,5,3,7
4423025333,충청남도 논산시 연무읍 봉동리,3,1,3,2,3,38,1,0,0,0,0,10,6,4,2,3,1,23,200,78,18,6,3,11
4481039021,충청남도 예산군 신암면 종경리,0,1,0,0,0,13,3,2,1,24,167,368,1,2,0,3,0,14,11,9,1,0,0,0
4481039023,충청남도 예산군 신암면 두곡리,0,1,1,1,0,12,1,4,15,6,0,39,3,3,1,1,2,24,75,22,4,3,0,0
4481039024,충청남도 예산군 신암면 신종리,0,0,0,1,0,4,1,5,0,0,2,15,1,0,1,1,1,30,34,24,6,1,0,0
4481039026,충청남도 예산군 신암면 신택리,0,0,0,0,0,2,1,7,1,2,8,63,2,0,5,1,0,27,16,11,3,1,0,0
4481039027,충청남도 예산군 신암면 용궁리,0,0,0,0,0,4,6,5,11,5,14,49,2,6,5,3,5,27,55,15,4,0,1,0
4481039029,충청남도 예산군 신암면 중예리,0,0,0,0,0,6,-,-,-,-,-,-,0,0,0,0,0,1,33,44,19,4,2,1
4481039030,충청남도 예산군 신암면 조곡리,0,0,0,0,0,14,8,7,13,15,9,74,6,3,6,4,3,36,37,17,3,1,0,1
4481039032,충청남도 예산군 신암면 오산리,0,0,0,1,2,9,4,7,2,8,7,66,8,3,3,3,1,45,24,20,4,2,1,1
4481039033,충청남도 예산군 신암면 탄중리,3,1,2,2,2,132,-,-,-,-,-,-,0,0,0,0,1,59,3,11,3,0,0,4
4481036026,충청남도 예산군 덕산면 신평리,-,-,-,-,-,-,0,0,1,0,0,0,3,3,1,0,0,25,8,14,3,1,0,2
4313042000,충청북도 충주시 엄정면,1,1,0,0,1,8,66,35,51,18,17,173,31,28,17,24,19,296,66,110,40,17,7,13
4313042021,충청북도 충주시 엄정면 용산리,-,-,-,-,-,-,3,4,4,2,6,27,0,0,3,2,3,17,3,6,3,0,0,0
4313042023,충청북도 충주시 엄정면 목계리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,0,0,0,2,0,1,0,1,1,0
4313042024,충청북도 충주시 엄정면 논강리,0,0,0,0,0,1,1,2,2,3,1,14,1,3,1,2,3,37,1,6,2,1,0,1
4313040027,충청북도 충주시 동량면 대전리,0,0,0,0,0,1,1,3,2,3,3,44,5,7,9,11,10,73,6,19,10,6,5,3
4313039021,충청북도 충주시 금가면 하담리,-,-,-,-,-,-,1,7,2,3,0,9,2,10,2,4,6,18,5,6,2,0,0,0
4313039022,충청북도 충주시 금가면 잠병리,0,0,0,0,0,3,2,4,1,2,2,16,3,17,8,8,8,35,5,38,4,1,0,0
4313039024,충청북도 충주시 금가면 매하리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4313039025,충청북도 충주시 금가면 월상리,-,-,-,-,-,-,0,0,3,2,0,0,2,6,6,1,3,8,1,5,2,0,0,0
4313039027,충청북도 충주시 금가면 원포리,-,-,-,-,-,-,0,1,0,1,1,5,5,3,2,1,2,8,1,1,0,0,0,0
4313039028,충청북도 충주시 금가면 오석리,4,1,0,1,1,16,0,1,1,0,0,1,6,12,5,5,6,40,9,27,12,0,0,0
4423041029,충청남도 논산시 은진면 성덕리,0,1,0,1,1,61,-,-,-,-,-,-,2,1,1,1,1,3,22,10,8,4,6,13
4423041030,충청남도 논산시 은진면 성평리,3,2,1,2,2,67,-,-,-,-,-,-,6,4,5,4,3,15,6,4,6,6,6,10
4423042021,충청남도 논산시 채운면 화산리,0,0,1,2,1,9,-,-,-,-,-,-,0,0,1,1,0,9,28,31,15,9,6,38
4423042022,충청남도 논산시 채운면 용화리,1,0,0,0,0,4,-,-,-,-,-,-,0,0,0,1,0,5,28,57,1,0,3,3
4423042024,충청남도 논산시 채운면 심암리,1,0,0,0,0,17,-,-,-,-,-,-,4,2,1,1,1,14,23,12,2,1,1,3
4423042026,충청남도 논산시 채운면 삼거리,3,10,12,17,14,77,-,-,-,-,-,-,0,1,4,1,4,7,202,76,18,27,1,11
4423042027,충청남도 논산시 채운면 장화리,1,0,2,0,2,10,-,-,-,-,-,-,-,-,-,-,-,-,220,187,37,11,4,13
4471000000,충청남도 금산군,22,30,35,32,41,585,47,18,19,23,24,258,733,1071,1109,749,611,4195,797,1353,782,427,242,437
4690032024,전라남도 진도군 고군면 오류리,-,-,-,-,-,-,-,-,-,-,-,-,2,3,4,3,9,60,6,3,1,1,0,2
4690032025,전라남도 진도군 고군면 벽파리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,0,1,57,28,4,2,7,1,1
4690032027,전라남도 진도군 고군면 오산리,0,0,0,0,0,2,-,-,-,-,-,-,3,4,10,12,5,135,111,56,27,10,7,23
4690032028,전라남도 진도군 고군면 지막리,-,-,-,-,-,-,-,-,-,-,-,-,3,2,2,4,8,118,7,7,1,1,0,1
4415032031,충청남도 공주시 탄천면 송학리,0,0,0,0,0,3,9,7,0,0,2,0,0,1,2,2,2,31,3,18,11,5,2,2
4415031032,충청남도 공주시 이인면 산의리,0,0,0,0,0,3,56,19,0,0,0,5,6,0,0,0,1,12,7,42,4,2,1,0
4415031033,충청남도 공주시 이인면 복룡리,0,0,0,0,0,9,68,16,11,12,0,4,1,0,1,1,5,11,25,45,72,6,5,9
4415031034,충청남도 공주시 이인면 반송리,0,0,0,0,0,5,12,11,0,4,1,1,0,1,1,1,1,9,12,73,8,2,2,3
4415031036,충청남도 공주시 이인면 운암리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,12,0,0,1,1,0,1
4415032000,충청남도 공주시 탄천면,5,9,3,12,18,133,114,30,8,10,6,38,22,31,42,24,42,492,341,596,159,80,31,57
4415032021,충청남도 공주시 탄천면 삼각리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,3,3,31,1,2,3,7,3,6
4415032023,충청남도 공주시 탄천면 장선리,0,3,1,3,4,24,0,0,0,2,0,0,4,2,5,2,2,26,88,55,15,14,8,4
4415032024,충청남도 공주시 탄천면 안영리,1,1,0,3,1,13,-,-,-,-,-,-,5,1,4,1,5,28,56,38,14,5,1,2
4415032026,충청남도 공주시 탄천면 화정리,1,0,1,0,2,17,0,0,0,0,0,5,2,3,5,5,2,28,62,24,5,3,0,3
4415032027,충청남도 공주시 탄천면 남산리,3,3,1,4,11,40,21,0,0,0,0,7,5,5,7,3,9,64,13,14,9,4,2,6
4680025030,전라남도 장흥군 장흥읍 사안리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,4,4,4,3,1,1,1,0,0,2
4680025031,전라남도 장흥군 장흥읍 영전리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,4,3,1,6,0,0,8,3,5,6
4680025033,전라남도 장흥군 장흥읍 평장리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,2,0,10,0,8,10,7,8,15
4680025034,전라남도 장흥군 장흥읍 덕제리,-,-,-,-,-,-,-,-,-,-,-,-,6,4,2,2,2,26,4,8,8,4,5,10
4680025038,전라남도 장흥군 장흥읍 향양리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,2,1,3,10,5,21,22,7,3,9
4680025039,전라남도 장흥군 장흥읍 삼산리,-,-,-,-,-,-,0,1,0,0,0,0,1,0,1,2,3,14,7,3,2,1,0,0
4680025042,전라남도 장흥군 장흥읍 상리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,11,7,1,2,0
4477039026,충청남도 서천군 종천면 화산리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,5,28,59,26,6,2,0
4477039028,충청남도 서천군 종천면 도만리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,3,9,32,17,5,3,4
4477039029,충청남도 서천군 종천면 석촌리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,5,52,21,2,5,6,0
4477039030,충청남도 서천군 종천면 지석리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,4,14,14,19,14,4,1
4477040000,충청남도 서천군 비인면,0,0,0,0,1,8,42,25,12,0,4,12,10,4,4,3,3,132,626,415,245,102,43,52
4477040022,충청남도 서천군 비인면 성북리,0,0,0,0,0,1,36,24,12,0,0,0,1,0,0,0,0,12,70,84,45,16,3,9
4477040023,충청남도 서천군 비인면 선도리,-,-,-,-,-,-,-,-,-,-,-,-,4,1,1,1,1,20,104,69,52,18,0,4
4690034021,전라남도 진도군 임회면 명슬리,-,-,-,-,-,-,-,-,-,-,-,-,6,4,3,8,5,92,5,7,4,1,3,5
4690033021,전라남도 진도군 의신면 사천리,-,-,-,-,-,-,-,-,-,-,-,-,3,2,5,3,3,48,10,7,10,9,10,15
