stdg_Cd,bjd_Nm,om_Fachs1_Area,om_Fachs2_Area,om_Fachs3_Area,om_Fachs4_Area,om_Fachs5_Area,om_Fachs6_Area,om_Fruit1_Area,om_Fruit2_Area,om_Fruit3_Area,om_Fruit4_Area,om_Fruit5_Area,om_Fruit6_Area,om_Pfld1_Area,om_Pfld2_Area,om_Pfld3_Area,om_Pfld4_Area,om_Pfld5_Area,om_Pfld6_Area,om_Rfld1_Area,om_Rfld2_Area,om_Rfld3_Area,om_Rfld4_Area,om_Rfld5_Area,om_Rfld6_Area
4711125623,경상북도 포항시남구 오천읍 항사리,-,-,-,-,-,-,-,-,-,-,-,-,2,1,2,0,0,0,0,1,1,1,0,0
4711133035,경상북도 포항시남구 장기면 대진리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0
4711133037,경상북도 포항시남구 장기면 학계리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,1,0,0,0,0,7,10,2,0,0
4711133038,경상북도 포항시남구 장기면 학곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,0,0,0,6,7,3,1,1
4711133040,경상북도 포항시남구 장기면 창지리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,6,3,3,2,0,0,3,1,0,0
4687038025,전라남도 영광군 낙월면 월촌리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0
4687038026,전라남도 영광군 낙월면 신기리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0
4161010200,경기도 광주시 쌍령동,-,-,-,-,-,-,-,-,-,-,-,-,1,3,12,1,1,0,1,0,2,1,0,0
4161010300,경기도 광주시 송정동,1,0,0,0,0,0,-,-,-,-,-,-,0,1,1,1,0,0,2,1,4,0,0,0
4161010400,경기도 광주시 회덕동,-,-,-,-,-,-,-,-,-,-,-,-,1,5,3,1,0,0,0,1,5,0,0,0
4161010600,경기도 광주시 목현동,-,-,-,-,-,-,-,-,-,-,-,-,1,6,8,1,0,0,1,1,4,2,0,0
4161010700,경기도 광주시 삼동,-,-,-,-,-,-,-,-,-,-,-,-,3,12,17,3,3,1,0,0,1,2,0,0
4161010900,경기도 광주시 직동,-,-,-,-,-,-,1,2,0,1,1,0,3,8,6,1,1,1,0,1,4,3,0,0
4161011000,경기도 광주시 태전동,-,-,-,-,-,-,-,-,-,-,-,-,2,6,6,3,2,0,1,1,6,3,0,0
4161011100,경기도 광주시 장지동,1,4,12,15,11,6,0,1,0,1,0,0,4,10,7,7,5,1,3,14,26,8,1,0
4161011300,경기도 광주시 목동,-,-,-,-,-,-,-,-,-,-,-,-,3,5,4,0,0,0,0,5,9,6,0,0
4721035030,경상북도 영주시 안정면 옹암리,1,1,0,0,0,0,18,14,10,9,6,2,3,4,1,0,0,0,6,14,5,0,0,0
4723012100,경상북도 영천시 녹전동,-,-,-,-,-,-,3,12,12,16,3,6,0,1,0,2,1,0,0,0,1,0,0,0
4723012200,경상북도 영천시 도림동,0,0,0,1,0,0,1,3,3,6,1,0,0,0,0,0,1,0,0,0,2,1,1,0
4721035034,경상북도 영주시 안정면 동촌리,1,3,0,0,0,0,2,2,1,0,1,2,11,6,3,1,0,0,13,53,9,0,0,4
4721034026,경상북도 영주시 장수면 소룡리,-,-,-,-,-,-,2,5,1,2,0,0,9,8,8,0,0,0,3,20,2,0,0,0
4721034027,경상북도 영주시 장수면 호문리,0,0,1,0,0,0,0,4,0,0,0,0,6,7,10,3,0,0,5,30,4,0,0,1
4721034028,경상북도 영주시 장수면 파지리,-,-,-,-,-,-,-,-,-,-,-,-,1,7,10,2,0,1,2,11,3,0,0,0
4721035021,경상북도 영주시 안정면 신전리,-,-,-,-,-,-,0,1,1,0,0,0,0,2,3,0,0,0,5,12,7,2,1,1
4721035023,경상북도 영주시 안정면 봉암리,0,1,1,0,0,0,11,10,8,2,0,4,7,16,8,0,1,0,1,6,1,0,0,0
4721035024,경상북도 영주시 안정면 용산리,2,1,1,1,0,0,6,11,12,5,1,1,25,31,7,0,0,0,17,28,15,4,0,1
4721035026,경상북도 영주시 안정면 묵리,1,0,0,0,0,0,1,0,0,0,0,0,3,19,9,3,4,12,2,9,2,0,0,0
4721035027,경상북도 영주시 안정면 내줄리,0,1,1,1,0,0,1,6,6,1,0,0,1,7,3,2,1,0,16,90,316,10,3,2
4678033027,전라남도 보성군 겸백면 남양리,-,-,-,-,-,-,0,3,3,61,0,0,3,31,39,25,8,0,4,24,49,32,10,28
4678033028,전라남도 보성군 겸백면 사곡리,-,-,-,-,-,-,27,9,7,7,0,1,0,0,1,0,0,1,2,17,17,19,4,12
4775025021,경상북도 청송군 청송읍 월막리,-,-,-,-,-,-,2,2,1,1,0,2,2,8,2,1,0,0,1,3,3,0,0,0
4113100000,경기도 성남시수정구,15,13,19,16,13,6,0,4,1,1,0,0,13,29,22,15,5,1,5,7,13,6,1,0
4113110100,경기도 성남시수정구 신흥동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4113110300,경기도 성남시수정구 수진동,1,2,6,5,2,0,-,-,-,-,-,-,0,0,1,1,0,0,-,-,-,-,-,-
4113110700,경기도 성남시수정구 복정동,0,0,1,1,0,0,-,-,-,-,-,-,3,3,1,0,0,0,0,1,2,1,0,0
4113110900,경기도 성남시수정구 신촌동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,0,0,1,0,0,0,0,0
4711132023,경상북도 포항시남구 동해면 금광리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,2,1,0,0,0,3,2,0,0
4711132025,경상북도 포항시남구 동해면 석리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,0
4711132026,경상북도 포항시남구 동해면 임곡리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4711132030,경상북도 포항시남구 동해면 중흥리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,1,0,0,0,-,-,-,-,-,-
4711132031,경상북도 포항시남구 동해면 발산리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,0
4711125624,경상북도 포항시남구 오천읍 진전리,0,0,1,1,0,0,-,-,-,-,-,-,3,5,7,2,1,0,0,0,2,1,0,0
4711125625,경상북도 포항시남구 오천읍 갈평리,0,1,0,0,1,1,0,4,4,7,0,0,4,15,26,6,1,0,0,1,10,2,0,0
4711125627,경상북도 포항시남구 오천읍 용산리,2,1,7,1,0,0,-,-,-,-,-,-,4,5,5,1,0,0,0,1,1,0,0,0
4711125628,경상북도 포항시남구 오천읍 광명리,0,0,1,0,0,0,-,-,-,-,-,-,5,5,4,0,0,0,0,7,11,0,0,1
4711125630,경상북도 포항시남구 오천읍 용덕리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4687037030,전라남도 영광군 법성면 용덕리,-,-,-,-,-,-,2,11,4,0,0,0,0,130,23,0,0,0,2,18,12,1,0,0
4687037031,전라남도 영광군 법성면 삼당리,-,-,-,-,-,-,0,1,1,0,0,0,6,67,17,0,0,0,4,61,22,0,0,0
4687038000,전라남도 영광군 낙월면,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,2,0,0,0,0
4377032029,충청북도 음성군 원남면 주봉리,-,-,-,-,-,-,0,1,0,0,0,0,41,18,2,0,0,0,3,4,2,0,0,0
4377032030,충청북도 음성군 원남면 문암리,1,3,2,0,0,0,-,-,-,-,-,-,40,36,17,2,1,0,2,10,6,0,0,0
4377032031,충청북도 음성군 원남면 조촌리,2,7,14,3,0,0,1,2,2,0,0,0,3,25,28,7,1,0,2,5,3,1,0,0
4377032033,충청북도 음성군 원남면 덕정리,-,-,-,-,-,-,-,-,-,-,-,-,8,37,23,5,0,0,0,2,2,1,0,0
4377033021,충청북도 음성군 맹동면 쌍정리,2,4,2,1,1,1,0,3,1,0,1,0,11,25,3,2,0,1,2,11,23,3,0,0
4377033022,충청북도 음성군 맹동면 인곡리,4,6,2,1,0,0,0,2,0,0,0,0,10,17,6,3,0,1,1,10,2,0,0,0
4377033024,충청북도 음성군 맹동면 봉현리,1,8,4,9,3,1,-,-,-,-,-,-,11,20,4,2,1,0,2,19,11,1,0,0
4377033026,충청북도 음성군 맹동면 신돈리,0,1,1,0,0,0,-,-,-,-,-,-,6,9,1,0,0,0,3,3,4,1,0,0
4161033023,경기도 광주시 도척면 방도리,0,2,1,0,0,0,0,1,1,0,0,0,2,6,6,2,0,1,14,58,135,50,9,2
4420041023,충청남도 아산시 신창면 창암리,-,-,-,-,-,-,-,-,-,-,-,-,5,20,5,1,1,1,5,24,23,1,0,1
4420041024,충청남도 아산시 신창면 황산리,-,-,-,-,-,-,1,6,1,0,0,0,0,4,4,2,1,2,12,45,11,0,0,2
4420041025,충청남도 아산시 신창면 행목리,0,2,0,0,0,0,3,2,0,0,0,0,20,22,3,2,1,2,1,11,37,0,0,1
4420041027,충청남도 아산시 신창면 신달리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,8,8,1,2,0,11,69,25,0,2
4420041028,충청남도 아산시 신창면 남성리,0,0,0,0,0,1,8,12,7,6,1,0,8,14,16,9,4,6,0,30,37,28,2,1
4420041030,충청남도 아산시 신창면 가덕리,-,-,-,-,-,-,-,-,-,-,-,-,1,4,6,4,1,2,4,33,97,32,0,2
4420041031,충청남도 아산시 신창면 신곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,1,1,0,1,0,72,49,0,0,1
4421000000,충청남도 서산시,3,46,120,39,26,11,37,69,52,16,3,4,1473,3449,2284,1097,411,276,5931,13806,4947,774,43,21
4421010100,충청남도 서산시 읍내동,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,0,0,0,0,0,1,0,0,0
4421010200,충청남도 서산시 동문동,-,-,-,-,-,-,-,-,-,-,-,-,1,4,10,5,0,0,0,4,7,0,0,0
4131010700,경기도 구리시 토평동,0,4,3,5,5,2,-,-,-,-,-,-,7,44,23,11,8,0,-,-,-,-,-,-
4159025331,경기도 화성시 봉담읍 마하리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,0,0,0,2,0,0,0,0
4691034030,전라남도 신안군 비금면 죽림리,-,-,-,-,-,-,-,-,-,-,-,-,9,21,20,6,1,0,22,23,1,0,0,0
2644011100,부산광역시 강서구 녹산동,-,-,-,-,-,-,-,-,-,-,-,-,0,2,2,8,11,10,0,4,2,0,0,0
2644011300,부산광역시 강서구 구랑동,-,-,-,-,-,-,-,-,-,-,-,-,0,5,1,2,1,0,0,1,5,2,0,0
2644011400,부산광역시 강서구 지사동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,0
2644011600,부산광역시 강서구 범방동,1,0,3,4,4,1,-,-,-,-,-,-,-,-,-,-,-,-,4,8,6,3,0,0
2644011700,부산광역시 강서구 신호동,-,-,-,-,-,-,0,2,0,0,0,0,0,3,0,0,0,0,-,-,-,-,-,-
4159036029,경기도 화성시 팔탄면 지월리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,0,0,0,0,1,10,5,0,0,0
4159035025,경기도 화성시 서신면 송교리,1,1,1,1,0,0,2,5,1,0,0,0,2,11,2,0,0,0,0,5,15,1,0,0
4159034024,경기도 화성시 송산면 용포리,-,-,-,-,-,-,16,63,18,2,1,1,4,13,2,0,0,0,0,9,14,5,0,0
4159034025,경기도 화성시 송산면 고정리,-,-,-,-,-,-,17,109,33,5,1,1,5,14,2,0,0,0,1,1,4,1,0,0
4159034027,경기도 화성시 송산면 천등리,-,-,-,-,-,-,8,33,10,2,1,0,3,10,1,0,0,1,0,1,4,1,0,0
4159034028,경기도 화성시 송산면 신천리,-,-,-,-,-,-,3,19,4,0,0,0,0,3,2,0,0,0,0,8,6,3,0,0
4159034030,경기도 화성시 송산면 마산리,-,-,-,-,-,-,43,95,22,3,0,1,4,8,3,1,0,1,0,2,3,1,0,0
4159034031,경기도 화성시 송산면 고포리,-,-,-,-,-,-,68,95,30,7,2,2,1,8,1,0,0,0,7,2,3,2,0,0
4159034033,경기도 화성시 송산면 중송리,-,-,-,-,-,-,16,59,18,4,1,0,2,8,6,2,0,0,0,2,7,0,0,0
4159034034,경기도 화성시 송산면 육일리,-,-,-,-,-,-,6,17,9,4,2,0,3,8,2,1,0,0,0,0,3,1,0,0
4159035000,경기도 화성시 서신면,1,2,1,1,0,0,41,188,76,20,3,11,75,120,48,9,2,0,7,69,67,12,3,0
4159035021,경기도 화성시 서신면 전곡리,-,-,-,-,-,-,2,9,3,0,0,0,4,13,1,0,0,0,1,1,2,4,2,0
4882025021,경상남도 고성군 고성읍 성내리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4882025022,경상남도 고성군 고성읍 서외리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,3,3,0,0
4882025024,경상남도 고성군 고성읍 동외리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,1,0,0,0,0,0,5,7,1,0
4882025025,경상남도 고성군 고성읍 송학리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,0,1,9,19,12,2
4615038028,전라남도 순천시 낙안면 옥산리,0,0,1,2,1,1,0,4,3,5,2,2,0,1,5,17,1,1,0,5,23,20,2,2
4673034022,전라남도 구례군 마산면 광평리,0,2,5,3,3,5,1,10,17,9,6,1,3,45,19,4,1,3,1,11,48,30,10,3
4681031021,전라남도 강진군 군동면 파산리,-,-,-,-,-,-,0,0,2,1,1,0,2,11,29,7,0,0,2,36,113,63,4,0
4681031023,전라남도 강진군 군동면 라천리,0,0,0,1,0,0,-,-,-,-,-,-,1,7,22,14,1,0,7,47,88,39,14,1
4681031025,전라남도 강진군 군동면 화산리,-,-,-,-,-,-,0,1,0,1,0,0,3,10,41,19,1,0,5,23,31,6,1,0
4681031026,전라남도 강진군 군동면 용소리,-,-,-,-,-,-,0,1,0,0,0,0,0,5,24,9,2,1,0,3,11,4,0,0
4681031028,전라남도 강진군 군동면 장산리,-,-,-,-,-,-,0,1,1,2,4,3,0,5,17,11,2,1,1,26,60,37,6,2
4681031029,전라남도 강진군 군동면 덕천리,-,-,-,-,-,-,-,-,-,-,-,-,0,4,14,5,2,3,1,8,40,1,1,0
4681031031,전라남도 강진군 군동면 쌍덕리,-,-,-,-,-,-,0,1,2,1,0,0,1,6,19,9,1,0,0,11,32,4,1,0
4681031032,전라남도 강진군 군동면 금사리,-,-,-,-,-,-,0,0,1,1,2,0,4,10,20,7,0,0,-,-,-,-,-,-
4681032000,전라남도 강진군 칠량면,1,2,3,17,16,23,0,1,4,0,2,0,5,39,195,86,23,5,29,238,366,226,58,15
4681032022,전라남도 강진군 칠량면 동백리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,16,13,1,0,0,6,31,20,6,1
4725000000,경상북도 상주시,30,129,165,158,95,77,946,2272,1986,878,448,351,893,2539,1378,567,278,228,1342,4353,2278,558,107,78
4725010200,경상북도 상주시 성동동,0,0,2,1,3,4,-,-,-,-,-,-,0,0,0,0,3,0,2,17,30,22,4,1
4725010400,경상북도 상주시 복룡동,0,1,3,4,1,1,1,1,0,0,0,0,3,3,4,3,2,1,2,5,3,2,0,0
4725010500,경상북도 상주시 냉림동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4725010700,경상북도 상주시 남성동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4723039038,경상북도 영천시 북안면 관리,0,0,0,1,0,0,-,-,-,-,-,-,1,0,0,0,0,0,0,0,1,0,0,0
4725025030,경상북도 상주시 함창읍 척동리,0,0,1,1,0,0,8,3,6,3,0,1,7,4,2,2,1,0,1,7,7,1,0,0
4725025031,경상북도 상주시 함창읍 태봉리,0,1,2,4,0,1,1,1,5,1,2,0,2,11,12,2,0,0,7,64,45,12,2,1
4723039041,경상북도 영천시 북안면 반정리,-,-,-,-,-,-,2,2,5,3,2,2,0,1,0,0,0,0,0,4,3,1,0,1
4723039024,경상북도 영천시 북안면 도유리,-,-,-,-,-,-,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
4824012000,경상남도 사천시 늑도동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,2,2,4,-,-,-,-,-,-
4824012100,경상남도 사천시 신수동,-,-,-,-,-,-,-,-,-,-,-,-,0,8,9,12,13,25,-,-,-,-,-,-
4824012200,경상남도 사천시 백천동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0
4824012500,경상남도 사천시 대포동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,7,5,0,0,0,1,2,5,1,1
4824012600,경상남도 사천시 송포동,-,-,-,-,-,-,1,3,15,12,5,10,0,4,18,22,8,2,0,0,4,5,2,1
4827038024,경상남도 밀양시 무안면 화봉리,-,-,-,-,-,-,0,2,4,3,3,3,0,8,7,1,0,1,1,7,8,2,0,0
4827038026,경상남도 밀양시 무안면 양효리,0,2,5,5,2,2,-,-,-,-,-,-,0,4,4,0,0,0,1,15,17,3,0,0
4723036029,경상북도 영천시 자양면 용화리,-,-,-,-,-,-,-,-,-,-,-,-,0,6,1,0,0,0,-,-,-,-,-,-
4723037021,경상북도 영천시 임고면 양항리,-,-,-,-,-,-,1,3,4,2,4,2,3,15,13,5,0,0,0,0,0,1,1,0
4723037023,경상북도 영천시 임고면 덕연리,-,-,-,-,-,-,6,15,24,21,10,8,13,34,24,13,7,0,0,0,1,1,0,0
4723037024,경상북도 영천시 임고면 삼매리,-,-,-,-,-,-,6,6,9,16,4,9,16,27,24,10,1,2,0,1,2,2,1,0
4723037026,경상북도 영천시 임고면 황강리,-,-,-,-,-,-,0,1,9,2,1,0,2,4,2,1,1,1,0,1,2,1,0,0
4723037027,경상북도 영천시 임고면 효리,0,0,0,0,0,1,3,2,5,4,1,4,4,33,25,8,2,3,0,1,15,0,0,0
4723037029,경상북도 영천시 임고면 사리,-,-,-,-,-,-,0,1,1,3,1,3,2,10,9,2,1,1,0,1,0,0,0,0
4723037030,경상북도 영천시 임고면 수성리,-,-,-,-,-,-,0,1,1,0,0,1,5,12,21,9,2,1,4,53,2,54,0,0
4723036023,경상북도 영천시 자양면 충효리,-,-,-,-,-,-,0,3,6,6,3,1,1,3,2,1,0,0,-,-,-,-,-,-
4723039021,경상북도 영천시 북안면 상리,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0
4723039022,경상북도 영천시 북안면 당리,-,-,-,-,-,-,1,0,4,6,1,1,-,-,-,-,-,-,0,1,2,0,0,0
4723036026,경상북도 영천시 자양면 신방리,-,-,-,-,-,-,0,1,3,2,0,1,1,12,5,0,0,0,-,-,-,-,-,-
4825010700,경상남도 김해시 삼계동,-,-,-,-,-,-,0,0,2,0,1,2,-,-,-,-,-,-,-,-,-,-,-,-
4824036021,경상남도 사천시 곤명면 추천리,0,1,2,2,3,0,0,0,0,0,0,1,0,2,3,4,4,7,0,4,21,15,5,2
4824034026,경상남도 사천시 축동면 가산리,-,-,-,-,-,-,-,-,-,-,-,-,0,4,5,3,2,2,0,2,9,6,2,0
4824034027,경상남도 사천시 축동면 구호리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,1,1,1,0,2,2,1,0,0
4824035000,경상남도 사천시 곤양면,1,3,5,4,2,1,13,28,46,41,5,6,3,81,90,96,57,37,12,193,292,148,20,9
4824035022,경상남도 사천시 곤양면 남문외리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,0
4824035023,경상남도 사천시 곤양면 서정리,0,0,2,2,2,0,-,-,-,-,-,-,0,8,13,5,7,3,0,10,41,14,3,1
4824035025,경상남도 사천시 곤양면 대진리,-,-,-,-,-,-,0,0,0,4,0,0,0,7,7,6,6,6,1,22,61,57,5,0
4824036031,경상남도 사천시 곤명면 송림리,0,2,3,0,0,0,-,-,-,-,-,-,0,2,2,3,3,3,17,99,40,3,1,1
4824035028,경상남도 사천시 곤양면 흥사리,-,-,-,-,-,-,1,0,1,0,0,0,0,3,8,6,6,1,0,17,9,3,1,0
4776032034,경상북도 영양군 청기면 정족리,-,-,-,-,-,-,14,9,5,0,3,3,47,102,58,12,2,5,2,23,17,5,1,1
4723033034,경상북도 영천시 화산면 부계리,-,-,-,-,-,-,2,0,1,2,0,0,0,0,2,2,0,2,2,1,0,1,0,0
4723012500,경상북도 영천시 쌍계동,-,-,-,-,-,-,0,2,7,6,3,2,-,-,-,-,-,-,-,-,-,-,-,-
4723012600,경상북도 영천시 도남동,0,0,0,0,0,1,3,2,4,5,1,1,0,1,5,4,0,0,0,0,2,1,1,0
4723012700,경상북도 영천시 매산동,-,-,-,-,-,-,1,6,19,12,3,15,2,1,3,2,1,0,0,0,1,1,0,1
4723012800,경상북도 영천시 언하동,1,0,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,1,3,7,4,1,2
4723013000,경상북도 영천시 서산동,-,-,-,-,-,-,1,4,11,12,5,3,-,-,-,-,-,-,2,2,3,0,1,1
4723025000,경상북도 영천시 금호읍,1,10,27,23,9,5,63,136,182,133,68,87,94,220,207,95,40,35,0,3,6,1,0,2
4723025022,경상북도 영천시 금호읍 덕성리,0,0,1,0,1,0,0,1,0,1,0,1,13,17,9,5,0,0,-,-,-,-,-,-
4723025024,경상북도 영천시 금호읍 대미리,0,0,0,1,0,0,5,6,13,8,6,3,4,14,5,3,2,2,-,-,-,-,-,-
4723025025,경상북도 영천시 금호읍 석섬리,-,-,-,-,-,-,3,5,6,5,1,3,0,1,3,3,1,5,-,-,-,-,-,-
4723025027,경상북도 영천시 금호읍 냉천리,-,-,-,-,-,-,3,3,5,4,3,6,5,10,8,8,8,7,-,-,-,-,-,-
4825032025,경상남도 김해시 주촌면 내삼리,1,0,0,2,1,1,0,5,4,4,0,2,1,32,26,2,2,0,0,2,5,3,0,0
4825034024,경상남도 김해시 한림면 신천리,-,-,-,-,-,-,-,-,-,-,-,-,0,10,4,4,0,0,0,12,22,3,0,0
4825032027,경상남도 김해시 주촌면 망덕리,0,0,1,1,1,1,-,-,-,-,-,-,0,9,9,1,0,0,0,4,11,2,0,0
4825032028,경상남도 김해시 주촌면 농소리,-,-,-,-,-,-,-,-,-,-,-,-,0,7,6,1,0,0,0,1,12,2,0,0
4825033021,경상남도 김해시 진례면 청천리,0,0,1,0,0,0,2,1,0,0,0,0,0,23,7,0,0,0,1,42,19,3,1,0
4825033023,경상남도 김해시 진례면 송정리,-,-,-,-,-,-,0,3,13,10,5,5,4,28,3,0,0,0,1,25,123,42,4,3
4825025025,경상남도 김해시 진영읍 좌곤리,0,0,1,0,0,0,-,-,-,-,-,-,2,9,8,2,1,0,3,82,199,15,1,1
4825025026,경상남도 김해시 진영읍 진영리,0,1,0,0,0,0,0,1,5,2,2,2,0,3,14,21,7,1,1,135,182,3,0,0
4825025027,경상남도 김해시 진영읍 여래리,-,-,-,-,-,-,0,30,7,23,3,6,1,5,10,5,0,0,0,5,24,2,0,0
4825025029,경상남도 김해시 진영읍 신용리,0,1,0,0,1,1,0,6,4,8,3,1,0,10,8,3,0,2,0,18,35,4,0,0
4825025031,경상남도 김해시 진영읍 내룡리,0,0,2,3,0,0,0,3,7,4,1,0,0,2,2,3,2,0,1,11,30,2,0,0
4825025032,경상남도 김해시 진영읍 죽곡리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,12,8,0,0,0
4723000000,경상북도 영천시,7,21,52,38,21,27,272,654,1121,898,468,587,316,1032,1059,603,264,257,60,227,259,187,47,56
4721035029,경상북도 영주시 안정면 안심리,0,0,0,1,0,0,5,12,6,5,2,5,13,6,8,3,0,1,5,24,44,1,0,2
4723012000,경상북도 영천시 대전동,-,-,-,-,-,-,2,4,9,4,5,3,-,-,-,-,-,-,1,0,1,0,0,0
4721037027,경상북도 영주시 순흥면 배점리,0,0,1,1,0,0,8,12,24,18,8,12,3,7,19,11,6,3,1,4,2,0,0,0
4721037028,경상북도 영주시 순흥면 덕현리,-,-,-,-,-,-,2,7,22,20,17,23,0,9,13,7,5,1,4,5,3,0,0,0
4723012400,경상북도 영천시 오수동,-,-,-,-,-,-,0,0,1,3,1,3,0,0,0,0,0,1,-,-,-,-,-,-
4723011000,경상북도 영천시 화룡동,-,-,-,-,-,-,2,13,19,12,4,10,0,1,2,2,1,1,1,0,3,0,0,1
4723011100,경상북도 영천시 도동,-,-,-,-,-,-,1,5,3,0,0,2,0,1,3,2,0,0,0,1,2,3,1,1
4723011300,경상북도 영천시 완산동,-,-,-,-,-,-,0,1,1,1,1,0,0,0,0,3,0,0,1,2,5,2,0,1
4723011400,경상북도 영천시 범어동,-,-,-,-,-,-,0,1,1,1,3,1,-,-,-,-,-,-,1,1,2,1,1,0
4723011600,경상북도 영천시 봉동,-,-,-,-,-,-,0,4,1,2,0,3,-,-,-,-,-,-,1,5,8,2,0,1
4889041028,경상남도 합천군 대양면 양산리,0,0,6,1,0,0,-,-,-,-,-,-,0,1,4,2,0,1,0,3,4,2,0,0
4784032056,경상북도 성주군 용암면 대봉리,4,13,4,2,3,1,1,0,0,0,0,0,2,11,3,2,1,3,2,6,1,0,0,0
4784032057,경상북도 성주군 용암면 상신리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,1,0,5,4,4,1,0,0
4784033000,경상북도 성주군 수륜면,43,197,89,45,22,18,21,95,88,38,12,10,21,79,37,20,9,6,182,896,146,37,7,3
4678033025,전라남도 보성군 겸백면 도안리,-,-,-,-,-,-,-,-,-,-,-,-,0,24,13,11,5,2,0,8,10,4,0,8
4725013500,경상북도 상주시 남장동,-,-,-,-,-,-,4,41,15,1,1,0,0,6,0,4,0,0,0,8,2,1,0,0
4725013600,경상북도 상주시 남적동,-,-,-,-,-,-,2,4,7,8,1,6,0,1,0,0,0,0,10,43,26,3,1,0
4725025000,경상북도 상주시 함창읍,0,5,11,11,9,12,18,22,31,8,5,3,61,203,140,47,19,6,32,428,332,77,11,11
4725025022,경상북도 상주시 함창읍 오동리,-,-,-,-,-,-,0,0,1,1,0,0,5,25,9,4,1,1,7,65,58,15,3,1
4725025024,경상북도 상주시 함창읍 증촌리,-,-,-,-,-,-,1,0,3,0,0,1,2,14,1,1,0,1,2,21,37,8,1,0
4822031028,경상남도 통영시 용남면 어의리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,0,-,-,-,-,-,-
4719034026,경상북도 구미시 해평면 금산리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,0,0,1,21,8,0,0,0
4719032029,경상북도 구미시 옥성면 대원리,0,1,0,0,0,0,1,4,6,2,2,2,3,5,1,0,0,0,0,16,10,1,0,0
4719033000,경상북도 구미시 도개면,2,11,16,13,5,1,3,4,7,1,0,3,83,59,17,6,1,2,19,175,54,5,1,7
4719033021,경상북도 구미시 도개면 가산리,1,5,5,7,3,0,-,-,-,-,-,-,14,10,4,1,0,1,6,36,9,0,0,0
4719033023,경상북도 구미시 도개면 월림리,0,2,2,2,0,0,1,0,0,0,0,0,10,7,3,1,0,0,4,37,5,0,0,1
4833032000,경상남도 양산시 원동면,0,2,3,7,5,4,4,17,61,52,26,164,9,183,221,115,41,55,220,321,468,288,65,52
4833032022,경상남도 양산시 원동면 용당리,0,1,1,0,0,0,2,4,4,2,1,10,3,100,89,26,4,20,1,12,33,5,7,2
4182025000,경기도 가평군 가평읍,1,3,10,14,17,18,1,6,20,9,11,2,21,48,60,25,9,7,26,218,370,136,13,1
