stdg_Cd,bjd_Nm,posifertmg_Fachs1_Area,posifertmg_Fachs2_Area,posifertmg_Fachs3_Area,posifertmg_Fachs4_Area,posifertmg_Fachs5_Area,posifertmg_Fachs6_Area,posifertmg_Fruit1_Area,posifertmg_Fruit2_Area,posifertmg_Fruit3_Area,posifertmg_Fruit4_Area,posifertmg_Fruit5_Area,posifertmg_Fruit6_Area,posifertmg_Pfld1_Area,posifertmg_Pfld2_Area,posifertmg_Pfld3_Area,posifertmg_Pfld4_Area,posifertmg_Pfld5_Area,posifertmg_Pfld6_Area,posifertmg_Rfld1_Area,posifertmg_Rfld2_Area,posifertmg_Rfld3_Area,posifertmg_Rfld4_Area,posifertmg_Rfld5_Area,posifertmg_Rfld6_Area
4711131021,경상북도 포항시남구 대송면 공수리,0,0,0,1,0,1,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,3,2,12
4711131023,경상북도 포항시남구 대송면 홍계리,-,-,-,-,-,-,-,-,-,-,-,-,2,0,0,0,0,10,0,0,0,0,2,3
4711131024,경상북도 포항시남구 대송면 산여리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,0,-,-,-,-,-,-
4711125623,경상북도 포항시남구 오천읍 항사리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,1,2,0,1,1,0,0,0
4711133035,경상북도 포항시남구 장기면 대진리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,0,0,1
4711133037,경상북도 포항시남구 장기면 학계리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,4,0,0,0,0,0,19
4711133038,경상북도 포항시남구 장기면 학곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2,0,1,0,0,0,15
4711133040,경상북도 포항시남구 장기면 창지리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,16,0,0,0,0,0,4
4687038025,전라남도 영광군 낙월면 월촌리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4687038026,전라남도 영광군 낙월면 신기리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4161010200,경기도 광주시 쌍령동,-,-,-,-,-,-,-,-,-,-,-,-,10,4,2,0,0,1,1,2,0,0,0,0
4161010300,경기도 광주시 송정동,1,0,0,0,0,0,-,-,-,-,-,-,1,1,0,1,0,1,2,4,1,0,0,0
4161010400,경기도 광주시 회덕동,-,-,-,-,-,-,-,-,-,-,-,-,4,4,1,1,0,1,2,4,0,1,0,0
4161010600,경기도 광주시 목현동,-,-,-,-,-,-,1,0,0,0,0,0,6,5,3,2,0,1,2,4,0,1,0,0
4161010700,경기도 광주시 삼동,-,-,-,-,-,-,-,-,-,-,-,-,12,9,6,3,4,4,1,2,0,0,0,0
4161010900,경기도 광주시 직동,-,-,-,-,-,-,1,1,2,1,1,0,7,4,5,1,1,1,3,5,0,0,0,0
4161011000,경기도 광주시 태전동,-,-,-,-,-,-,-,-,-,-,-,-,2,5,3,2,2,5,5,3,2,0,0,0
4161011100,경기도 광주시 장지동,2,4,7,1,2,33,0,0,0,0,0,1,3,5,6,3,4,12,12,28,9,1,0,0
4161011300,경기도 광주시 목동,-,-,-,-,-,-,-,-,-,-,-,-,3,2,2,2,1,1,8,10,2,0,0,0
4721035030,경상북도 영주시 안정면 옹암리,0,1,1,0,0,0,4,10,13,12,11,9,0,3,3,1,1,0,6,14,6,0,0,1
4723012100,경상북도 영천시 녹전동,-,-,-,-,-,-,0,9,9,10,14,10,0,0,1,3,0,1,0,0,1,0,0,0
4723012200,경상북도 영천시 도림동,0,0,0,1,1,0,0,1,4,4,2,2,0,0,0,0,1,1,0,0,0,1,1,1
4721035034,경상북도 영주시 안정면 동촌리,0,1,2,1,0,0,1,1,2,2,1,1,1,10,3,6,1,1,4,39,33,4,0,0
4721034026,경상북도 영주시 장수면 소룡리,-,-,-,-,-,-,0,3,5,0,2,0,4,8,6,7,1,0,3,11,9,1,2,0
4721034027,경상북도 영주시 장수면 호문리,0,0,0,0,0,1,0,0,2,2,0,0,3,10,9,3,0,1,8,15,11,3,1,2
4721034028,경상북도 영주시 장수면 파지리,-,-,-,-,-,-,-,-,-,-,-,-,10,3,3,0,2,2,2,6,5,2,0,1
4721035021,경상북도 영주시 안정면 신전리,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,5,10,8,3,0,1
4721035023,경상북도 영주시 안정면 봉암리,0,1,1,0,0,0,9,10,5,3,2,6,1,7,10,10,3,1,1,3,5,0,0,0
4721035024,경상북도 영주시 안정면 용산리,2,1,2,0,0,0,3,7,7,7,6,5,15,16,16,9,6,0,15,21,16,6,3,4
4721035026,경상북도 영주시 안정면 묵리,-,-,-,-,-,-,0,1,0,0,0,0,1,18,16,12,1,1,1,4,4,2,2,0
4721035027,경상북도 영주시 안정면 내줄리,1,0,0,0,1,0,0,4,3,2,2,4,0,3,6,3,1,2,16,322,82,11,4,4
4678033027,전라남도 보성군 겸백면 남양리,-,-,-,-,-,-,64,0,3,1,0,0,11,29,33,20,7,6,26,65,33,16,3,3
4678033028,전라남도 보성군 겸백면 사곡리,-,-,-,-,-,-,18,18,6,0,4,5,0,0,0,1,0,1,10,42,15,4,0,0
4775025021,경상북도 청송군 청송읍 월막리,-,-,-,-,-,-,0,2,1,1,0,4,2,3,1,2,1,4,0,2,3,1,0,0
4113100000,경기도 성남시수정구,0,1,4,4,8,65,0,0,1,3,0,1,6,13,14,14,9,22,12,11,5,2,0,0
4113110100,경기도 성남시수정구 신흥동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4113110300,경기도 성남시수정구 수진동,0,0,0,1,2,13,-,-,-,-,-,-,0,0,0,1,1,1,-,-,-,-,-,-
4113110700,경기도 성남시수정구 복정동,0,0,0,0,0,4,-,-,-,-,-,-,1,2,2,1,1,1,1,2,2,1,0,0
4113110900,경기도 성남시수정구 신촌동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,0,1,-,-,-,-,-,-
4711132023,경상북도 포항시남구 동해면 금광리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,5,0,0,0,0,0,6
4711132025,경상북도 포항시남구 동해면 석리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1
4711132026,경상북도 포항시남구 동해면 임곡리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4711132030,경상북도 포항시남구 동해면 중흥리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,2,0,1,-,-,-,-,-,-
4711132031,경상북도 포항시남구 동해면 발산리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2
4711125624,경상북도 포항시남구 오천읍 진전리,0,0,0,1,1,1,0,0,0,1,0,0,0,3,3,3,3,6,1,1,1,0,0,0
4711125625,경상북도 포항시남구 오천읍 갈평리,0,0,0,0,1,1,0,4,0,8,0,3,0,3,5,17,17,9,1,6,1,4,1,1
4711125627,경상북도 포항시남구 오천읍 용산리,0,0,1,4,4,3,-,-,-,-,-,-,0,3,2,2,2,5,0,0,2,1,0,0
4711125628,경상북도 포항시남구 오천읍 광명리,0,0,0,0,0,1,-,-,-,-,-,-,0,3,3,1,2,5,0,2,11,3,1,2
4711125630,경상북도 포항시남구 오천읍 용덕리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4687037030,전라남도 영광군 법성면 용덕리,-,-,-,-,-,-,3,5,5,1,0,2,1,5,109,10,23,6,0,6,12,3,3,2
4687037031,전라남도 영광군 법성면 삼당리,-,-,-,-,-,-,1,0,0,1,1,0,3,8,50,10,3,17,0,1,8,12,9,48
4687038000,전라남도 영광군 낙월면,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,1
4377032029,충청북도 음성군 원남면 주봉리,-,-,-,-,-,-,0,0,1,0,0,0,8,7,4,3,4,35,3,2,1,0,0,0
4377032030,충청북도 음성군 원남면 문암리,0,0,1,0,1,4,-,-,-,-,-,-,49,33,8,2,1,2,5,10,1,2,0,0
4377032031,충청북도 음성군 원남면 조촌리,0,2,3,4,3,14,1,0,0,3,0,0,37,11,7,3,4,3,1,6,2,0,0,0
4377032033,충청북도 음성군 원남면 덕정리,-,-,-,-,-,-,-,-,-,-,-,-,44,10,8,6,2,2,1,2,1,1,0,0
4377033021,충청북도 음성군 맹동면 쌍정리,0,1,0,2,0,9,0,0,2,0,4,0,8,11,9,8,2,3,2,20,10,2,1,1
4377033022,충청북도 음성군 맹동면 인곡리,0,0,2,2,3,7,0,0,0,0,1,1,5,16,6,4,5,1,1,4,3,1,0,0
4377033024,충청북도 음성군 맹동면 봉현리,0,1,0,2,7,17,-,-,-,-,-,-,9,9,6,5,3,5,2,10,8,3,1,2
4377033026,충청북도 음성군 맹동면 신돈리,0,0,0,0,0,2,-,-,-,-,-,-,5,4,4,3,0,0,2,3,4,0,1,1
4161033023,경기도 광주시 도척면 방도리,1,1,0,1,0,0,0,1,1,0,0,0,1,4,3,4,2,4,52,130,66,12,5,4
4420041023,충청남도 아산시 신창면 창암리,-,-,-,-,-,-,0,0,0,1,0,0,1,5,7,5,6,8,2,13,9,18,11,2
4420041024,충청남도 아산시 신창면 황산리,-,-,-,-,-,-,0,2,1,1,0,4,1,3,3,3,1,2,0,20,33,17,0,1
4420041025,충청남도 아산시 신창면 행목리,0,0,0,0,0,2,0,0,0,0,1,3,1,8,13,10,6,14,0,11,10,15,5,9
4420041027,충청남도 아산시 신창면 신달리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,4,4,3,7,0,5,26,29,26,21
4420041028,충청남도 아산시 신창면 남성리,0,0,0,0,0,1,1,7,6,6,9,5,0,7,8,15,8,19,0,16,22,51,7,3
4420041030,충청남도 아산시 신창면 가덕리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,6,3,4,4,0,40,38,42,36,12
4420041031,충청남도 아산시 신창면 신곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,2,2,0,11,55,31,20,5
4421000000,충청남도 서산시,0,2,5,12,22,204,5,16,19,33,25,81,443,977,1533,1375,1125,3536,228,1988,4017,5476,3315,10497
4421010100,충청남도 서산시 읍내동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,0
4421010200,충청남도 서산시 동문동,-,-,-,-,-,-,-,-,-,-,-,-,1,4,4,4,7,2,1,5,3,0,1,2
4131010700,경기도 구리시 토평동,0,3,3,2,4,7,-,-,-,-,-,-,2,39,17,20,7,7,-,-,-,-,-,-
4159025331,경기도 화성시 봉담읍 마하리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,1,0,1,0,1,1,0,0,0
4691034030,전라남도 신안군 비금면 죽림리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,12,17,22,3,0,2,3,1,2,37
2644011100,부산광역시 강서구 녹산동,-,-,-,-,-,-,-,-,-,-,-,-,16,13,2,0,0,0,0,0,0,0,0,6
2644011300,부산광역시 강서구 구랑동,-,-,-,-,-,-,-,-,-,-,-,-,2,3,2,1,1,0,1,2,3,0,0,0
2644011400,부산광역시 강서구 지사동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0
2644011600,부산광역시 강서구 범방동,0,1,2,0,0,10,-,-,-,-,-,-,-,-,-,-,-,-,2,3,1,0,0,15
2644011700,부산광역시 강서구 신호동,-,-,-,-,-,-,0,2,0,0,0,0,0,3,0,0,0,0,-,-,-,-,-,-
4159036029,경기도 화성시 팔탄면 지월리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,0,0,3,10,3,0,0,0
4159035025,경기도 화성시 서신면 송교리,0,0,0,0,0,3,1,0,3,0,1,2,2,6,3,3,1,1,0,1,2,3,1,13
4159034024,경기도 화성시 송산면 용포리,0,0,0,0,0,1,3,9,21,16,16,37,0,3,5,4,3,2,0,0,0,1,3,23
4159034025,경기도 화성시 송산면 고정리,-,-,-,-,-,-,2,13,20,37,29,65,1,3,5,4,4,4,0,0,1,0,0,5
4159034027,경기도 화성시 송산면 천등리,-,-,-,-,-,-,0,3,7,6,13,26,1,2,3,4,2,4,0,1,2,2,2,0
4159034028,경기도 화성시 송산면 신천리,-,-,-,-,-,-,0,2,3,7,3,11,0,1,2,1,0,1,0,0,2,3,2,11
4159034030,경기도 화성시 송산면 마산리,-,-,-,-,-,-,0,3,18,30,28,85,0,1,3,3,1,7,0,0,0,2,2,2
4159034031,경기도 화성시 송산면 고포리,-,-,-,-,-,-,2,9,23,34,32,104,1,4,3,2,0,1,0,0,1,2,1,10
4159034033,경기도 화성시 송산면 중송리,-,-,-,-,-,-,2,10,5,17,20,43,8,1,2,2,3,2,0,1,1,2,4,2
4159034034,경기도 화성시 송산면 육일리,-,-,-,-,-,-,0,2,6,6,6,19,0,1,3,4,5,2,0,0,1,3,0,0
4159035000,경기도 화성시 서신면,0,0,0,0,0,4,6,14,40,52,55,173,17,47,53,30,21,86,0,11,18,28,17,85
4159035021,경기도 화성시 서신면 전곡리,0,0,0,0,0,1,0,0,1,3,2,9,1,4,6,4,2,2,0,0,3,4,0,4
4882025021,경상남도 고성군 고성읍 성내리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4882025022,경상남도 고성군 고성읍 서외리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,1,1,1
4882025024,경상남도 고성군 고성읍 동외리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,0,2,4,5,2,2,0
4882025025,경상남도 고성군 고성읍 송학리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,12,12,12,6,1,0
4615038028,전라남도 순천시 낙안면 옥산리,1,1,0,1,0,2,0,1,4,3,5,2,2,6,5,9,2,1,4,7,6,12,6,18
4673034022,전라남도 구례군 마산면 광평리,1,3,1,2,1,10,12,4,8,12,6,3,2,9,48,6,2,4,8,42,34,16,2,0
4681031021,전라남도 강진군 군동면 파산리,-,-,-,-,-,-,0,1,1,1,1,1,3,13,13,14,3,4,24,134,43,8,4,5
4681031023,전라남도 강진군 군동면 라천리,-,-,-,-,-,-,-,-,-,-,-,-,1,11,14,12,7,1,53,94,37,7,3,2
4681031025,전라남도 강진군 군동면 화산리,-,-,-,-,-,-,0,0,0,1,1,0,1,6,18,22,19,9,6,30,14,8,4,5
4681031026,전라남도 강진군 군동면 용소리,-,-,-,-,-,-,0,0,0,1,0,0,0,11,17,6,5,1,0,10,4,3,1,0
4681031028,전라남도 강진군 군동면 장산리,-,-,-,-,-,-,2,1,2,2,1,4,0,7,11,11,3,5,10,73,39,3,2,5
4681031029,전라남도 강진군 군동면 덕천리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,7,5,6,3,41,7,1,1,0,0
4681031031,전라남도 강진군 군동면 쌍덕리,-,-,-,-,-,-,0,0,0,1,1,0,3,8,14,7,3,2,0,30,13,5,0,0
4681031032,전라남도 강진군 군동면 금사리,-,-,-,-,-,-,0,0,0,2,0,2,1,6,13,14,6,2,-,-,-,-,-,-
4681032000,전라남도 강진군 칠량면,1,4,8,8,9,31,0,1,2,3,0,0,11,85,145,58,32,21,57,396,239,120,54,68
4681032022,전라남도 강진군 칠량면 동백리,-,-,-,-,-,-,-,-,-,-,-,-,0,6,15,3,4,1,4,38,14,6,0,1
4725000000,경상북도 상주시,4,22,37,68,82,441,216,931,1288,1437,1069,1938,584,1181,1213,1079,620,1172,283,1877,2894,2008,779,681
4725010200,경상북도 상주시 성동동,0,0,0,1,1,8,-,-,-,-,-,-,0,0,0,0,1,2,0,9,26,24,12,2
4725010400,경상북도 상주시 복룡동,0,1,0,2,3,5,1,1,0,0,0,0,1,2,4,5,1,2,0,5,2,1,1,2
4725010500,경상북도 상주시 냉림동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4725010700,경상북도 상주시 남성동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4723039038,경상북도 영천시 북안면 관리,0,0,0,0,1,0,-,-,-,-,-,-,0,0,0,1,0,0,0,0,0,1,0,0
4725025030,경상북도 상주시 함창읍 척동리,0,0,0,0,0,2,0,3,0,1,7,9,4,0,3,1,2,6,0,5,3,4,3,1
4725025031,경상북도 상주시 함창읍 태봉리,0,0,0,0,1,6,0,1,0,0,0,7,0,1,3,6,2,15,2,28,52,33,8,9
4723039041,경상북도 영천시 북안면 반정리,-,-,-,-,-,-,0,0,1,6,4,5,0,0,0,1,0,0,0,0,2,2,2,2
4723039024,경상북도 영천시 북안면 도유리,-,-,-,-,-,-,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,1,1,1
4824012000,경상남도 사천시 늑도동,-,-,-,-,-,-,-,-,-,-,-,-,0,7,2,0,0,0,-,-,-,-,-,-
4824012100,경상남도 사천시 신수동,-,-,-,-,-,-,-,-,-,-,-,-,9,25,14,9,5,6,-,-,-,-,-,-
4824012200,경상남도 사천시 백천동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4824012500,경상남도 사천시 대포동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,2,1,5,1,4,4,1,0,0
4824012600,경상남도 사천시 송포동,-,-,-,-,-,-,2,5,10,11,6,11,5,7,14,7,5,16,1,5,2,2,1,1
4827038024,경상남도 밀양시 무안면 화봉리,-,-,-,-,-,-,2,0,4,4,2,1,0,4,3,2,2,5,2,1,5,2,2,2
4827038026,경상남도 밀양시 무안면 양효리,0,1,1,2,1,10,-,-,-,-,-,-,0,2,2,3,0,0,1,15,9,4,2,1
4723036029,경상북도 영천시 자양면 용화리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,2,2,3,-,-,-,-,-,-
4723037021,경상북도 영천시 임고면 양항리,-,-,-,-,-,-,0,1,3,3,2,6,0,7,14,9,5,1,0,0,0,1,0,0
4723037023,경상북도 영천시 임고면 덕연리,-,-,-,-,-,-,0,6,20,29,12,16,6,20,30,12,12,11,0,0,1,1,1,0
4723037024,경상북도 영천시 임고면 삼매리,-,-,-,-,-,-,1,4,4,10,12,18,11,26,12,10,7,14,0,0,0,1,3,0
4723037026,경상북도 영천시 임고면 황강리,-,-,-,-,-,-,0,0,5,1,1,7,0,0,1,0,4,6,0,0,0,3,0,0
4723037027,경상북도 영천시 임고면 효리,0,0,0,0,1,0,0,1,4,5,4,6,0,1,3,5,15,50,0,0,7,1,0,9
4723037029,경상북도 영천시 임고면 사리,-,-,-,-,-,-,0,0,0,1,2,7,0,1,2,5,8,10,0,0,0,0,0,1
4723037030,경상북도 영천시 임고면 수성리,-,-,-,-,-,-,0,0,1,2,0,0,1,3,7,6,6,26,0,0,58,43,1,11
4723036023,경상북도 영천시 자양면 충효리,0,0,0,1,0,0,0,0,1,8,7,3,0,1,2,2,1,2,-,-,-,-,-,-
4723039021,경상북도 영천시 북안면 상리,-,-,-,-,-,-,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,1,1
4723039022,경상북도 영천시 북안면 당리,-,-,-,-,-,-,0,0,1,4,1,7,-,-,-,-,-,-,0,0,1,0,1,2
4723036026,경상북도 영천시 자양면 신방리,-,-,-,-,-,-,0,1,0,1,2,3,0,1,1,1,10,6,-,-,-,-,-,-
4825010700,경상남도 김해시 삼계동,-,-,-,-,-,-,0,2,0,2,1,0,-,-,-,-,-,-,-,-,-,-,-,-
4824036021,경상남도 사천시 곤명면 추천리,0,1,0,0,1,7,0,0,0,0,1,1,1,4,7,4,1,3,10,25,10,1,0,1
4824034026,경상남도 사천시 축동면 가산리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,3,2,9,0,3,11,3,2,1
4824034027,경상남도 사천시 축동면 구호리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,1,4,0,4,1,0,0,0
4824035000,경상남도 사천시 곤양면,0,0,0,1,2,12,25,45,17,14,10,28,20,112,125,69,21,17,48,230,157,109,57,71
4824035022,경상남도 사천시 곤양면 남문외리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0
4824035023,경상남도 사천시 곤양면 서정리,0,0,0,0,0,5,-,-,-,-,-,-,3,21,4,6,1,0,6,41,13,5,2,2
4824035025,경상남도 사천시 곤양면 대진리,-,-,-,-,-,-,0,0,0,0,0,4,3,14,6,5,1,3,3,16,25,57,26,19
4824036031,경상남도 사천시 곤명면 송림리,0,0,0,0,0,4,-,-,-,-,-,-,2,8,2,1,0,0,25,102,31,2,1,0
4824035028,경상남도 사천시 곤양면 흥사리,-,-,-,-,-,-,1,0,0,1,1,0,3,4,9,4,2,2,1,18,11,1,0,0
4776032034,경상북도 영양군 청기면 정족리,-,-,-,-,-,-,1,2,10,7,6,8,8,24,58,66,33,36,11,19,8,4,2,1
4723033034,경상북도 영천시 화산면 부계리,-,-,-,-,-,-,0,0,0,2,0,3,0,0,1,1,1,5,0,0,0,0,4,1
4723012500,경상북도 영천시 쌍계동,-,-,-,-,-,-,0,0,1,3,5,11,-,-,-,-,-,-,-,-,-,-,-,-
4723012600,경상북도 영천시 도남동,0,0,0,0,0,1,0,0,2,2,6,6,0,0,1,6,2,1,0,0,0,1,2,2
4723012700,경상북도 영천시 매산동,-,-,-,-,-,-,1,1,8,20,9,17,0,1,2,4,1,0,0,0,0,1,0,2
4723012800,경상북도 영천시 언하동,0,0,1,0,2,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,1,5,5,5
4723013000,경상북도 영천시 서산동,-,-,-,-,-,-,0,0,3,7,8,17,0,0,0,0,1,0,0,0,1,2,3,3
4723025000,경상북도 영천시 금호읍,0,3,8,19,20,25,6,30,110,138,182,203,8,76,172,183,120,132,0,0,0,1,1,4
4723025022,경상북도 영천시 금호읍 덕성리,0,0,0,0,0,1,0,0,0,1,0,1,0,14,15,8,5,3,-,-,-,-,-,-
4723025024,경상북도 영천시 금호읍 대미리,0,0,0,0,0,1,0,1,3,6,14,16,0,1,5,10,8,8,-,-,-,-,-,-
4723025025,경상북도 영천시 금호읍 석섬리,-,-,-,-,-,-,0,1,3,5,5,9,0,0,4,5,2,2,-,-,-,-,-,-
4723025027,경상북도 영천시 금호읍 냉천리,-,-,-,-,-,-,0,1,4,9,5,5,0,14,21,7,3,1,0,0,0,1,0,0
4825032025,경상남도 김해시 주촌면 내삼리,1,0,0,0,1,2,5,6,0,2,3,0,8,10,24,16,5,0,1,6,1,1,0,0
4825034024,경상남도 김해시 한림면 신천리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,4,6,2,3,0,9,17,7,2,2
4825032027,경상남도 김해시 주촌면 망덕리,0,0,0,0,1,3,-,-,-,-,-,-,0,2,8,6,2,1,0,2,2,5,3,5
4825032028,경상남도 김해시 주촌면 농소리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,3,5,3,2,0,1,0,0,0,13
4825033021,경상남도 김해시 진례면 청천리,0,0,0,0,1,0,0,1,1,1,0,0,0,2,8,12,6,1,1,14,27,14,8,2
4825033023,경상남도 김해시 진례면 송정리,-,-,-,-,-,-,3,9,20,3,0,0,13,2,10,7,3,0,25,131,30,7,1,5
4825025025,경상남도 김해시 진영읍 좌곤리,0,0,0,0,0,1,-,-,-,-,-,-,0,0,13,3,1,4,2,21,42,94,71,71
4825025026,경상남도 김해시 진영읍 진영리,0,0,0,0,0,2,5,0,3,2,0,2,0,0,18,1,16,11,1,5,24,147,119,26
4825025027,경상남도 김해시 진영읍 여래리,-,-,-,-,-,-,1,14,20,8,20,5,0,0,20,0,0,0,0,0,2,7,16,5
4825025029,경상남도 김해시 진영읍 신용리,0,0,0,0,1,1,2,4,3,6,2,5,0,0,18,1,2,4,0,2,19,22,4,9
4825025031,경상남도 김해시 진영읍 내룡리,4,1,0,0,0,0,0,2,2,0,5,6,1,0,5,2,0,1,1,3,8,16,8,8
4825025032,경상남도 김해시 진영읍 죽곡리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,8,2,1,7
4723000000,경상북도 영천시,1,5,19,41,44,57,38,163,457,1060,833,1450,59,314,599,706,653,1201,1,20,127,255,185,242
4721035029,경상북도 영주시 안정면 안심리,0,0,0,0,1,0,2,6,11,2,4,10,10,7,5,4,2,2,13,41,19,2,1,2
4723012000,경상북도 영천시 대전동,-,-,-,-,-,-,0,3,3,9,5,7,-,-,-,-,-,-,0,0,0,0,0,1
4721037027,경상북도 영주시 순흥면 배점리,2,0,0,0,0,0,17,14,12,11,9,18,8,10,12,11,6,2,0,4,3,0,0,0
4721037028,경상북도 영주시 순흥면 덕현리,-,-,-,-,-,-,8,12,19,15,11,27,7,6,10,4,6,3,4,5,3,0,0,0
4723012400,경상북도 영천시 오수동,-,-,-,-,-,-,0,0,0,0,1,7,0,0,0,1,0,0,-,-,-,-,-,-
4723011000,경상북도 영천시 화룡동,-,-,-,-,-,-,0,1,4,14,18,23,0,0,0,2,2,2,0,0,0,0,2,4
4723011100,경상북도 영천시 도동,0,0,1,0,0,0,0,0,1,6,1,3,0,0,1,0,2,3,0,0,3,4,0,0
4723011300,경상북도 영천시 완산동,-,-,-,-,-,-,0,1,1,2,0,0,0,0,0,3,0,0,0,0,1,4,2,3
4723011400,경상북도 영천시 범어동,-,-,-,-,-,-,0,0,0,6,1,0,-,-,-,-,-,-,0,0,0,3,2,1
4723011600,경상북도 영천시 봉동,0,0,0,1,0,0,0,0,0,0,2,8,-,-,-,-,-,-,0,0,3,8,3,3
4889041028,경상남도 합천군 대양면 양산리,1,0,1,0,0,5,-,-,-,-,-,-,1,1,1,2,2,3,0,4,2,2,1,0
4784032056,경상북도 성주군 용암면 대봉리,0,0,1,3,3,20,1,0,1,0,0,0,2,6,6,3,3,2,2,4,0,1,0,0
4784032057,경상북도 성주군 용암면 상신리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,0,1,5,9,0,0,0,0
4784033000,경상북도 성주군 수륜면,14,38,51,56,60,194,17,25,35,53,49,86,38,22,33,17,7,53,347,500,232,93,33,66
4678033025,전라남도 보성군 겸백면 도안리,-,-,-,-,-,-,-,-,-,-,-,-,12,15,10,9,8,2,6,16,6,0,1,0
4725013500,경상북도 상주시 남장동,-,-,-,-,-,-,1,14,32,10,2,2,4,1,0,1,0,4,1,1,3,2,1,1
4725013600,경상북도 상주시 남적동,-,-,-,-,-,-,1,1,10,14,1,1,0,1,0,0,0,0,7,29,28,9,7,2
4725025000,경상북도 상주시 함창읍,0,1,1,1,5,41,2,9,16,12,17,30,31,74,71,55,59,185,17,218,286,219,80,54
4725025022,경상북도 상주시 함창읍 오동리,-,-,-,-,-,-,0,0,1,0,0,1,0,1,9,6,5,24,1,32,40,47,20,9
4725025024,경상북도 상주시 함창읍 증촌리,-,-,-,-,-,-,0,0,1,2,0,2,0,1,2,1,1,14,2,17,29,14,1,4
4822031028,경상남도 통영시 용남면 어의리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4719034026,경상북도 구미시 해평면 금산리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,0,0,6,15,5,3,0,1
4719032029,경상북도 구미시 옥성면 대원리,1,0,0,0,0,0,0,1,4,3,3,5,0,3,2,2,1,2,1,6,7,4,4,4
4719033000,경상북도 구미시 도개면,0,3,3,7,6,29,0,6,6,3,2,1,15,58,43,23,11,17,24,114,71,35,10,8
