stdg_Cd,bjd_Nm,acid_Fachs1_Area,acid_Fachs2_Area,acid_Fachs3_Area,acid_Fachs4_Area,acid_Fachs5_Area,acid_Fachs6_Area,acid_Fruit1_Area,acid_Fruit2_Area,acid_Fruit3_Area,acid_Fruit4_Area,acid_Fruit5_Area,acid_Fruit6_Area,acid_Pfld1_Area,acid_Pfld2_Area,acid_Pfld3_Area,acid_Pfld4_Area,acid_Pfld5_Area,acid_Pfld6_Area,acid_Rfld1_Area,acid_Rfld2_Area,acid_Rfld3_Area,acid_Rfld4_Area,acid_Rfld5_Area,acid_Rfld6_Area
4615035033,전라남도 순천시 주암면 광천리,0,0,0,2,1,1,-,-,-,-,-,-,0,2,5,4,9,8,0,3,9,18,8,5
4615034027,전라남도 순천시 월등면 송천리,-,-,-,-,-,-,3,18,14,11,20,13,0,10,22,7,4,1,0,0,8,4,1,1
4615034028,전라남도 순천시 월등면 망용리,-,-,-,-,-,-,0,1,0,4,3,2,0,12,11,16,14,10,0,5,10,6,3,2
4615034029,전라남도 순천시 월등면 계월리,-,-,-,-,-,-,14,49,41,10,5,7,0,3,27,7,6,3,0,0,1,1,1,1
4615034030,전라남도 순천시 월등면 월림리,-,-,-,-,-,-,6,7,3,2,1,2,4,17,10,10,6,1,0,1,3,3,2,1
4615035021,전라남도 순천시 주암면 행정리,-,-,-,-,-,-,6,14,27,12,1,3,5,23,30,17,17,8,0,2,3,5,3,0
4615035022,전라남도 순천시 주암면 갈마리,-,-,-,-,-,-,3,2,27,3,2,0,1,7,16,14,12,6,0,2,5,7,6,2
4615035024,전라남도 순천시 주암면 오산리,0,0,0,0,1,1,3,35,14,12,11,9,4,21,43,38,40,7,0,4,14,31,47,22
4681034026,전라남도 강진군 도암면 만덕리,-,-,-,-,-,-,0,0,0,0,4,0,6,16,22,8,8,3,1,28,109,95,52,56
4680035032,전라남도 장흥군 유치면 봉덕리,-,-,-,-,-,-,-,-,-,-,-,-,0,51,198,6,2,130,0,0,1,3,2,2
4680035033,전라남도 장흥군 유치면 대천리,-,-,-,-,-,-,-,-,-,-,-,-,9,4,7,1,0,0,0,0,1,3,3,1
4680035034,전라남도 장흥군 유치면 운월리,0,0,0,0,0,1,-,-,-,-,-,-,0,10,84,5,2,52,0,3,3,1,1,1
4680036000,전라남도 장흥군 부산면,-,-,-,-,-,-,0,1,4,9,1,0,2,48,166,81,28,38,0,26,112,178,95,44
4681032028,전라남도 강진군 칠량면 삼흥리,-,-,-,-,-,-,-,-,-,-,-,-,3,4,2,2,2,1,0,0,11,14,9,2
4681032030,전라남도 강진군 칠량면 명주리,0,0,0,1,0,1,-,-,-,-,-,-,0,5,5,4,2,1,0,1,2,5,3,1
4681032032,전라남도 강진군 칠량면 장계리,-,-,-,-,-,-,-,-,-,-,-,-,1,6,7,2,4,1,0,3,15,12,10,4
4681033000,전라남도 강진군 대구면,0,0,1,1,0,2,0,1,1,5,1,4,15,36,45,50,43,52,14,57,244,127,52,28
4681033022,전라남도 강진군 대구면 사당리,0,0,1,1,0,2,-,-,-,-,-,-,4,9,7,6,4,7,1,5,16,17,13,11
4681033023,전라남도 강진군 대구면 용운리,-,-,-,-,-,-,0,0,0,2,0,0,1,2,5,5,3,9,2,3,17,7,4,0
4688038000,전라남도 장성군 북일면,0,2,13,5,7,7,1,30,9,3,9,11,9,45,86,91,36,14,9,97,91,95,27,13
4688038021,전라남도 장성군 북일면 신흥리,0,0,1,0,2,3,0,5,5,0,0,0,0,11,10,14,9,2,1,43,25,15,7,8
4688038022,전라남도 장성군 북일면 박산리,-,-,-,-,-,-,1,12,3,0,0,0,4,6,12,6,1,1,0,0,6,8,2,0
4688038024,전라남도 장성군 북일면 월계리,-,-,-,-,-,-,0,6,1,0,0,0,0,4,8,17,3,0,1,0,12,13,6,0
4688038025,전라남도 장성군 북일면 성산리,-,-,-,-,-,-,0,2,0,1,4,7,0,3,14,14,6,4,1,0,26,33,5,1
4684025030,전라남도 무안군 무안읍 신학리,-,-,-,-,-,-,0,0,5,0,1,1,8,35,75,341,75,81,9,15,55,582,123,91
4684025300,전라남도 무안군 일로읍,1,1,2,1,2,2,0,3,3,0,1,1,98,340,552,429,331,151,98,124,242,764,961,242
4684025021,전라남도 무안군 무안읍 성내리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,4,4,0,2,0,1,5,8,7
4617025033,전라남도 나주시 남평읍 광촌리,-,-,-,-,-,-,0,0,9,0,5,1,0,0,3,12,9,4,1,1,1,12,1,0
4617025034,전라남도 나주시 남평읍 수원리,0,0,0,0,6,13,-,-,-,-,-,-,0,1,2,3,1,2,1,0,3,8,3,0
4617025036,전라남도 나주시 남평읍 평산리,0,2,3,6,20,28,2,2,0,0,0,0,0,5,3,4,2,2,1,0,1,2,1,0
4617031000,전라남도 나주시 세지면,0,1,2,18,42,197,17,26,43,45,92,108,1,12,28,28,153,49,28,15,110,629,116,54
4617031021,전라남도 나주시 세지면 오봉리,0,0,0,0,2,18,0,0,7,1,1,2,0,3,1,1,6,3,4,6,19,53,13,7
4136010300,경기도 남양주시 금곡동,-,-,-,-,-,-,24,3,0,0,1,2,6,4,0,2,2,9,0,1,5,5,3,3
4136010400,경기도 남양주시 일패동,0,1,2,7,11,25,10,23,12,8,21,12,1,3,10,11,21,25,0,0,0,0,1,1
4128111500,경기도 고양시덕양구 선유동,0,0,0,0,0,3,-,-,-,-,-,-,0,1,3,2,2,3,0,0,0,7,5,0
4128111600,경기도 고양시덕양구 고양동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,1,1
4128111700,경기도 고양시덕양구 대자동,0,0,0,2,20,19,-,-,-,-,-,-,1,1,3,4,5,11,0,0,5,5,5,2
4128111900,경기도 고양시덕양구 내유동,0,0,0,1,1,7,-,-,-,-,-,-,1,1,2,1,3,4,1,0,10,28,29,18
4128112000,경기도 고양시덕양구 토당동,0,1,1,1,2,26,0,0,0,0,0,1,0,5,4,15,26,38,0,12,14,27,34,79
4128112200,경기도 고양시덕양구 대장동,0,0,0,1,3,5,-,-,-,-,-,-,1,1,3,5,8,15,0,0,9,12,25,48
4128112300,경기도 고양시덕양구 화정동,0,0,0,0,0,10,0,0,3,0,2,21,0,1,1,2,5,22,1,0,6,15,17,20
4715037024,경상북도 김천시 봉산면 덕천리,0,1,1,1,6,4,4,6,16,19,26,45,26,10,16,7,8,9,-,-,-,-,-,-
4715037026,경상북도 김천시 봉산면 상금리,0,0,1,1,1,3,1,5,10,9,17,20,3,8,19,69,68,63,-,-,-,-,-,-
4715037027,경상북도 김천시 봉산면 신암리,0,0,0,0,1,0,2,5,8,9,13,21,12,4,4,6,10,7,-,-,-,-,-,-
4715038000,경상북도 김천시 대항면,0,2,4,6,11,21,15,33,42,48,86,153,3,14,28,28,34,39,0,0,1,1,3,2
4715038022,경상북도 김천시 대항면 운수리,0,0,0,0,1,1,0,0,0,1,4,2,0,2,3,2,3,1,0,0,0,0,1,2
4715038023,경상북도 김천시 대항면 주례리,-,-,-,-,-,-,0,0,1,0,0,0,0,1,3,1,1,1,-,-,-,-,-,-
4715038025,경상북도 김천시 대항면 덕전리,0,0,0,1,1,4,1,8,9,9,14,25,1,5,5,4,5,8,-,-,-,-,-,-
4715035028,경상북도 김천시 감문면 송북리,0,0,0,1,1,4,0,3,3,0,0,4,0,0,1,2,9,1,-,-,-,-,-,-
4715034000,경상북도 김천시 개령면,0,1,2,3,11,57,8,19,27,34,73,227,4,10,31,45,134,105,1,24,103,112,99,50
4715034022,경상북도 김천시 개령면 신룡리,0,0,1,1,3,10,1,5,5,8,20,81,0,2,3,7,29,23,0,1,4,7,10,4
4715034023,경상북도 김천시 개령면 덕촌리,-,-,-,-,-,-,3,5,7,6,16,30,1,2,4,6,18,23,0,2,9,12,12,6
4715034024,경상북도 김천시 개령면 서부리,0,0,0,0,0,2,0,1,5,3,14,46,0,1,2,1,11,11,0,1,12,17,21,12
4136034023,경기도 남양주시 수동면 수산리,0,0,1,1,2,2,1,3,0,0,0,0,12,13,4,2,5,2,0,1,6,13,11,0
4687035023,전라남도 영광군 군남면 도장리,-,-,-,-,-,-,0,0,0,0,0,2,0,0,0,2,2,1,1,3,5,28,8,5
4687035024,전라남도 영광군 군남면 백양리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,0,14,13,6,2
4687035026,전라남도 영광군 군남면 설매리,0,0,0,0,0,1,0,5,0,1,3,2,0,5,8,15,16,11,0,3,47,38,34,25
4687035027,전라남도 영광군 군남면 양덕리,-,-,-,-,-,-,-,-,-,-,-,-,2,7,13,5,3,5,4,36,134,131,50,28
4687035029,전라남도 영광군 군남면 용암리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,16,0,0,0,0,0,7,14,2,0
4687037024,전라남도 영광군 법성면 대덕리,0,4,1,0,0,0,0,1,0,8,5,3,5,30,23,10,9,3,0,0,4,4,6,0
4687035032,전라남도 영광군 군남면 반안리,0,0,0,0,1,0,0,0,1,1,1,0,1,8,55,67,49,38,1,12,87,97,64,66
4688025033,전라남도 장성군 장성읍 덕진리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,3,3,1,0,1,0,8,13,6,0
4688025034,전라남도 장성군 장성읍 상오리,0,0,0,1,0,0,-,-,-,-,-,-,0,1,3,2,1,0,1,0,5,9,7,3
4688031000,전라남도 장성군 진원면,0,3,9,15,24,15,3,10,13,25,38,11,16,96,92,80,82,34,14,32,124,198,114,16
4677025321,전라남도 고흥군 도양읍 장계리,-,-,-,-,-,-,0,5,10,6,8,2,0,1,10,22,25,28,0,4,3,0,2,1
4677025322,전라남도 고흥군 도양읍 관리,0,0,2,0,0,0,0,8,10,29,20,19,1,3,14,24,35,30,1,7,10,24,86,29
4677025323,전라남도 고흥군 도양읍 용정리,0,0,0,0,1,1,1,1,4,5,4,5,0,1,11,7,25,43,1,3,11,10,27,12
4128111400,경기도 고양시덕양구 벽제동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,1,3,0,0,1,1,2,2
4729031032,경상북도 경산시 와촌면 신한리,-,-,-,-,-,-,1,3,6,16,5,8,22,24,10,8,11,3,-,-,-,-,-,-
4729031033,경상북도 경산시 와촌면 강학리,-,-,-,-,-,-,10,4,12,4,7,4,36,23,13,8,10,12,-,-,-,-,-,-
4729031034,경상북도 경산시 와촌면 음양리,-,-,-,-,-,-,1,3,6,5,9,10,52,29,14,6,11,7,-,-,-,-,-,-
4691041021,전라남도 신안군 팔금면 대심리,-,-,-,-,-,-,-,-,-,-,-,-,2,2,10,10,10,9,0,0,2,3,5,13
4617025024,전라남도 나주시 남평읍 교촌리,0,0,0,0,1,1,-,-,-,-,-,-,0,2,3,1,14,0,1,1,20,41,52,8
4615039026,전라남도 순천시 별량면 쌍림리,-,-,-,-,-,-,-,-,-,-,-,-,13,14,7,5,5,2,0,0,15,21,34,29
4615039027,전라남도 순천시 별량면 학산리,-,-,-,-,-,-,-,-,-,-,-,-,15,18,5,5,4,5,0,1,3,4,10,21
4615039028,전라남도 순천시 별량면 대곡리,-,-,-,-,-,-,0,0,0,0,1,0,4,8,11,14,12,13,1,4,9,15,18,28
4615039030,전라남도 순천시 별량면 마산리,-,-,-,-,-,-,-,-,-,-,-,-,6,16,4,4,4,31,0,0,12,12,25,11
4615039032,전라남도 순천시 별량면 원창리,-,-,-,-,-,-,-,-,-,-,-,-,4,9,6,4,1,0,4,8,4,4,6,8
4615039033,전라남도 순천시 별량면 두고리,-,-,-,-,-,-,0,4,0,0,0,0,4,16,11,3,4,1,0,1,20,28,41,35
4615039035,전라남도 순천시 별량면 송기리,-,-,-,-,-,-,0,1,2,0,0,2,12,8,9,4,3,0,0,1,8,17,19,15
4615039036,전라남도 순천시 별량면 죽산리,0,2,1,0,1,0,0,7,1,0,0,0,5,8,5,3,5,0,0,1,9,13,9,9
4615039038,전라남도 순천시 별량면 대룡리,-,-,-,-,-,-,0,30,11,1,1,7,7,11,6,7,5,1,0,2,25,5,1,0
4617011800,전라남도 나주시 석현동,0,0,0,0,1,1,5,1,1,3,3,9,0,0,0,1,0,0,1,0,0,2,2,0
4617012000,전라남도 나주시 남외동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,1
4681034030,전라남도 강진군 도암면 항촌리,-,-,-,-,-,-,-,-,-,-,-,-,7,11,12,11,13,15,4,30,105,196,71,225
4681034031,전라남도 강진군 도암면 석문리,0,1,0,1,0,0,0,0,0,0,3,2,8,8,18,10,2,3,1,17,90,20,12,3
4681038023,전라남도 강진군 병영면 박동리,-,-,-,-,-,-,0,0,0,0,1,1,0,0,2,1,0,0,-,-,-,-,-,-
4681038024,전라남도 강진군 병영면 성동리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,0,0,1,1,2,3,8
4681038026,전라남도 강진군 병영면 성남리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0,0,0,2,7,6,2
4681038027,전라남도 강진군 병영면 한학리,-,-,-,-,-,-,-,-,-,-,-,-,0,14,11,8,4,5,0,1,7,10,11,7
4681038029,전라남도 강진군 병영면 중고리,0,0,1,0,0,1,0,0,0,0,0,1,2,2,6,11,7,6,6,10,37,76,46,14
4681038031,전라남도 강진군 병영면 도룡리,-,-,-,-,-,-,0,2,0,0,1,2,1,4,10,12,6,4,0,5,11,15,7,2
4681038032,전라남도 강진군 병영면 삭양리,-,-,-,-,-,-,1,1,1,1,1,1,0,10,11,12,2,3,0,6,27,31,8,2
4681039000,전라남도 강진군 옴천면,1,2,5,6,12,10,0,1,0,0,0,0,1,9,16,9,5,3,7,99,314,394,245,69
4681039022,전라남도 강진군 옴천면 황막리,-,-,-,-,-,-,0,1,0,0,0,0,0,3,3,1,1,0,2,14,47,44,45,10
4623025034,전라남도 광양시 광양읍 세풍리,-,-,-,-,-,-,0,1,1,1,2,1,6,5,8,7,8,10,0,45,203,182,80,76
4623010900,전라남도 광양시 태인동,-,-,-,-,-,-,0,1,1,1,1,2,3,7,4,4,2,5,0,1,4,6,4,11
4623011000,전라남도 광양시 금호동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4623025000,전라남도 광양시 광양읍,0,2,9,20,37,36,27,87,22,14,10,23,86,124,68,53,49,41,1,103,406,342,155,104
4623025021,전라남도 광양시 광양읍 우산리,0,0,3,2,2,4,0,0,1,6,0,0,4,2,4,10,3,3,0,4,17,21,5,1
4623025023,전라남도 광양시 광양읍 칠성리,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,2,2,0,-,-,-,-,-,-
4623025025,전라남도 광양시 광양읍 목성리,0,1,1,8,9,6,0,1,1,1,1,0,1,1,2,4,5,2,0,1,25,27,15,9
4623025026,전라남도 광양시 광양읍 초남리,-,-,-,-,-,-,-,-,-,-,-,-,2,1,0,0,1,0,0,0,1,2,2,0
4617031024,전라남도 나주시 세지면 동곡리,0,0,0,13,19,67,1,3,7,9,18,33,0,0,2,2,10,3,4,3,10,45,15,5
4617031025,전라남도 나주시 세지면 죽동리,0,0,0,2,3,33,0,0,1,0,2,2,0,0,3,3,55,2,4,1,19,231,25,11
4617031026,전라남도 나주시 세지면 송제리,0,0,1,1,3,17,0,9,3,5,23,21,0,1,4,7,21,10,3,2,17,39,16,8
4617031028,전라남도 나주시 세지면 벽산리,0,0,0,0,3,20,1,0,0,0,0,0,0,0,0,1,14,2,3,1,9,79,10,6
4617031029,전라남도 나주시 세지면 성산리,-,-,-,-,-,-,3,4,7,7,19,7,0,0,2,3,19,7,3,0,4,83,8,5
4617032000,전라남도 나주시 왕곡면,4,2,2,7,14,56,21,31,43,103,167,345,59,167,82,423,75,76,31,137,179,1294,161,50
4617032022,전라남도 나주시 왕곡면 본양리,0,0,0,3,3,3,0,1,1,3,2,14,4,9,2,17,1,2,2,1,11,66,4,14
4617032023,전라남도 나주시 왕곡면 옥곡리,0,0,0,0,3,9,0,0,0,4,6,9,4,14,3,75,2,4,4,107,43,319,27,9
4684032027,전라남도 무안군 몽탄면 몽강리,-,-,-,-,-,-,0,0,0,1,0,0,3,6,8,20,18,5,4,8,24,27,17,12
4684032028,전라남도 무안군 몽탄면 약곡리,-,-,-,-,-,-,-,-,-,-,-,-,4,11,28,10,10,7,3,2,3,7,9,7
4684033029,전라남도 무안군 청계면 강정리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,1,3,0,5,7,9,12
4684032031,전라남도 무안군 몽탄면 구산리,-,-,-,-,-,-,-,-,-,-,-,-,1,16,9,8,5,6,3,0,7,12,20,15
4684032032,전라남도 무안군 몽탄면 이산리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,6,32,27,9,6,7,16,10,6,7
4684032033,전라남도 무안군 몽탄면 내리,-,-,-,-,-,-,1,5,2,2,2,10,0,7,19,45,42,7,3,3,7,27,40,32
4684032035,전라남도 무안군 몽탄면 학산리,-,-,-,-,-,-,-,-,-,-,-,-,7,20,16,10,8,5,6,6,17,36,78,16
4684025327,전라남도 무안군 일로읍 용산리,-,-,-,-,-,-,-,-,-,-,-,-,1,40,81,12,2,1,13,20,15,27,63,15
4684025328,전라남도 무안군 일로읍 산정리,-,-,-,-,-,-,-,-,-,-,-,-,11,64,29,37,12,4,10,32,56,45,30,36
4684025331,전라남도 무안군 일로읍 복룡리,-,-,-,-,-,-,0,0,0,0,0,1,1,21,64,32,37,23,11,18,45,181,399,41
4689032024,전라남도 완도군 신지면 월양리,-,-,-,-,-,-,0,0,1,1,0,2,2,5,5,13,13,4,2,19,30,40,38,24
4689031000,전라남도 완도군 군외면,0,2,1,10,15,7,2,7,9,21,27,19,4,16,60,40,31,65,14,79,279,260,175,43
4689025600,전라남도 완도군 노화읍,-,-,-,-,-,-,0,1,0,1,1,1,43,123,180,101,74,53,3,23,127,142,130,123
4689025621,전라남도 완도군 노화읍 이포리,-,-,-,-,-,-,-,-,-,-,-,-,3,18,18,6,5,4,0,0,1,3,2,4
4689025622,전라남도 완도군 노화읍 도청리,-,-,-,-,-,-,0,0,0,0,1,1,7,19,26,4,1,8,0,4,13,28,45,61
4476040024,충청남도 부여군 양화면 오량리,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,1,1,15,0,5,8,13,8
4479039028,충청남도 청양군 비봉면 양사리,-,-,-,-,-,-,10,45,12,6,0,0,3,46,14,16,25,6,0,9,32,27,22,5
4480025000,충청남도 홍성군 홍성읍,0,0,0,0,0,5,1,0,6,4,9,21,0,1,3,6,13,18,12,1,15,50,49,23
4480025022,충청남도 홍성군 홍성읍 대교리,-,-,-,-,-,-,0,0,4,1,1,6,0,0,0,0,1,2,2,0,0,4,3,1
4687034026,전라남도 영광군 군서면 가사리,0,0,0,2,0,0,-,-,-,-,-,-,8,28,4,9,22,9,6,6,36,88,80,35
4687033027,전라남도 영광군 불갑면 안맹리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,4,1,3,1,0,14,66,25,9
4687033028,전라남도 영광군 불갑면 쌍운리,-,-,-,-,-,-,0,0,0,0,1,0,1,4,4,4,7,1,1,0,0,13,7,0
4687033029,전라남도 영광군 불갑면 건무리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,5,5,1,2,1,0,5,12,6,0
4687033031,전라남도 영광군 불갑면 응봉리,-,-,-,-,-,-,-,-,-,-,-,-,4,4,6,23,2,3,1,0,1,10,6,3
4687032023,전라남도 영광군 묘량면 운당리,0,0,1,1,2,2,0,0,0,1,0,2,2,6,10,12,18,16,2,3,105,341,155,53
4687036023,전라남도 영광군 염산면 봉남리,0,0,0,0,0,5,0,0,0,0,0,3,14,36,111,75,115,150,0,15,111,142,105,131
4687036025,전라남도 영광군 염산면 송암리,-,-,-,-,-,-,-,-,-,-,-,-,0,6,22,23,33,68,0,2,68,35,43,213
4687036027,전라남도 영광군 염산면 두우리,0,1,0,2,0,0,-,-,-,-,-,-,0,8,36,12,28,80,0,0,2,3,6,10
4687036028,전라남도 영광군 염산면 오동리,-,-,-,-,-,-,-,-,-,-,-,-,12,28,15,27,24,37,1,4,19,35,58,27
4687037000,전라남도 영광군 법성면,1,4,2,0,1,1,8,17,27,26,13,21,86,305,413,218,196,64,3,34,185,318,341,196
4687037021,전라남도 영광군 법성면 진내리,-,-,-,-,-,-,-,-,-,-,-,-,1,8,16,4,11,4,0,0,2,5,4,2
4122034027,경기도 평택시 오성면 길음리,1,3,0,0,1,15,-,-,-,-,-,-,0,0,1,1,1,1,0,0,5,10,18,13
4122034028,경기도 평택시 오성면 당거리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,1,11,11,5,5
4122034029,경기도 평택시 오성면 창내리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,1,1,11,62,51,48,49
4125010100,경기도 동두천시 송내동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,8,16,17,34,0,0,0,1,2,1
4125010200,경기도 동두천시 지행동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,11,11,13,25,0,0,0,0,0,1
4125010400,경기도 동두천시 광암동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,0,1,0
4688033024,전라남도 장성군 동화면 구림리,-,-,-,-,-,-,0,2,8,3,4,6,0,3,33,2,8,3,1,11,60,41,10,0
4688034033,전라남도 장성군 삼서면 홍정리,-,-,-,-,-,-,0,2,0,0,0,0,0,1,3,17,3,3,0,0,7,13,7,0
4688033026,전라남도 장성군 동화면 남산리,0,0,0,0,1,5,1,3,0,1,2,9,0,0,1,2,2,4,7,11,32,57,29,4
4688033028,전라남도 장성군 동화면 구룡리,-,-,-,-,-,-,0,1,3,0,0,8,0,0,3,9,13,21,2,0,6,11,9,3
4688033029,전라남도 장성군 동화면 송계리,-,-,-,-,-,-,0,0,0,0,2,1,0,2,1,4,2,2,8,4,8,12,3,0
4715011400,경상북도 김천시 부곡동,-,-,-,-,-,-,0,0,1,0,1,2,0,0,0,1,0,0,-,-,-,-,-,-
4715011500,경상북도 김천시 지좌동,0,0,0,0,0,3,0,0,1,1,3,26,0,1,1,2,3,7,0,1,2,10,15,10
4715011700,경상북도 김천시 대광동,0,0,1,0,0,0,1,2,3,5,6,13,0,0,0,0,1,0,-,-,-,-,-,-
4715011800,경상북도 김천시 응명동,-,-,-,-,-,-,0,3,4,7,18,28,-,-,-,-,-,-,-,-,-,-,-,-
4715025000,경상북도 김천시 아포읍,0,0,0,0,2,9,7,22,30,43,78,247,18,48,46,44,62,63,0,9,51,62,71,55
4715025021,경상북도 김천시 아포읍 인리,-,-,-,-,-,-,3,5,8,7,17,65,3,7,6,7,16,14,0,0,1,1,2,1
4715025023,경상북도 김천시 아포읍 예리,-,-,-,-,-,-,1,6,5,5,10,27,1,4,5,4,4,1,0,0,1,1,3,1
4715025024,경상북도 김천시 아포읍 지리,0,0,0,0,0,2,2,1,3,6,9,29,2,3,3,2,4,2,0,0,1,1,1,1
4128113100,경기도 고양시덕양구 덕은동,-,-,-,-,-,-,-,-,-,-,-,-,0,3,3,2,1,3,0,0,1,1,0,1
4128113200,경기도 고양시덕양구 향동동,0,0,0,1,1,9,-,-,-,-,-,-,3,9,11,12,15,6,-,-,-,-,-,-
4715034027,경상북도 김천시 개령면 광천리,0,0,0,0,1,2,0,0,0,4,4,10,1,1,8,9,15,14,1,14,53,52,34,19
4715035000,경상북도 김천시 감문면,0,0,3,8,15,84,8,24,32,40,70,202,3,6,16,58,149,74,1,20,72,103,87,46
4715035021,경상북도 김천시 감문면 보광리,0,0,1,1,3,12,0,0,1,0,0,5,0,0,1,3,12,8,0,0,1,3,3,0
4715035023,경상북도 김천시 감문면 구야리,0,0,0,0,0,5,1,2,2,3,6,20,0,0,2,5,9,5,0,0,1,1,1,1
4715035024,경상북도 김천시 감문면 은림리,0,0,0,0,0,7,0,2,3,4,6,14,0,0,1,2,3,2,0,1,5,6,4,4
4715035026,경상북도 김천시 감문면 문무리,0,0,0,0,0,2,0,0,0,1,2,3,0,0,2,2,8,3,0,0,6,8,6,5
4715035027,경상북도 김천시 감문면 남곡리,-,-,-,-,-,-,0,2,2,5,9,20,0,0,1,5,9,3,0,1,1,1,1,1
4715032025,경상북도 김천시 남면 부상리,-,-,-,-,-,-,0,0,1,2,1,4,1,4,3,1,1,0,-,-,-,-,-,-
4682025025,전라남도 해남군 해남읍 남외리,0,0,1,1,1,0,-,-,-,-,-,-,0,0,0,1,1,1,3,7,4,5,3,1
4682025026,전라남도 해남군 해남읍 성내리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0
4682025027,전라남도 해남군 해남읍 수성리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,0,0,0,3,1,0,0
4682034024,전라남도 해남군 송지면 학가리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,8,2,10,25,5,11,23,22,19,69
4682033021,전라남도 해남군 현산면 만안리,-,-,-,-,-,-,0,0,0,0,0,2,0,3,3,2,3,18,3,4,9,9,8,3
4682033022,전라남도 해남군 현산면 구시리,-,-,-,-,-,-,-,-,-,-,-,-,1,8,8,14,13,19,4,6,30,20,22,4
4682033024,전라남도 해남군 현산면 덕흥리,-,-,-,-,-,-,0,0,0,1,0,1,0,6,19,16,16,30,3,17,47,20,14,10
4682033025,전라남도 해남군 현산면 일평리,0,0,0,1,1,8,1,0,0,0,0,2,1,4,7,14,13,16,9,24,35,19,10,9
4682033027,전라남도 해남군 현산면 백포리,-,-,-,-,-,-,0,0,0,0,0,9,2,9,22,19,22,59,9,1,13,18,41,345
4682033029,전라남도 해남군 현산면 황산리,0,0,0,4,6,2,0,0,0,2,1,0,1,4,12,13,23,52,8,25,32,37,43,21
4682033030,전라남도 해남군 현산면 구산리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,1,3,2,5,3,23,33,28,8
4682033032,전라남도 해남군 현산면 월송리,0,0,0,0,0,1,-,-,-,-,-,-,1,7,28,36,40,57,8,19,903,72,46,19
4691040023,전라남도 신안군 안좌면 산두리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,8,9,15,0,1,3,5,13,31
4691040024,전라남도 신안군 안좌면 대리,-,-,-,-,-,-,-,-,-,-,-,-,1,19,22,22,26,37,0,2,4,5,5,5
4691040026,전라남도 신안군 안좌면 자라리,-,-,-,-,-,-,-,-,-,-,-,-,3,8,11,11,8,9,0,3,2,2,2,4
4691040027,전라남도 신안군 안좌면 존포리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,9,10,11,4,0,0,1,3,3,1
4691036022,전라남도 신안군 흑산면 예리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,8,0,1,-,-,-,-,-,-
4691034031,전라남도 신안군 비금면 내월리,-,-,-,-,-,-,-,-,-,-,-,-,2,4,9,19,19,7,0,1,2,1,0,13
4691034032,전라남도 신안군 비금면 수대리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,4,4,12,0,0,0,1,2,18
4691037026,전라남도 신안군 하의면 능산리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,2,2,1,2,3,4,5,8
4691038000,전라남도 신안군 신의면,-,-,-,-,-,-,-,-,-,-,-,-,1,4,11,10,12,36,1,3,10,18,19,41
4691038021,전라남도 신안군 신의면 상태서리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,6,6,7,19,0,2,4,5,6,10
4691038023,전라남도 신안군 신의면 하태서리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,2,2,3,0,0,1,3,2,4
4691038024,전라남도 신안군 신의면 하태동리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,2,7,0,1,3,7,7,16
