bjd_Nm,stdg_Cd,vldpha_Fachs1_Area,vldpha_Fachs2_Area,vldpha_Fachs3_Area,vldpha_Fachs4_Area,vldpha_Fachs5_Area,vldpha_Fachs6_Area,vldpha_Fruit1_Area,vldpha_Fruit2_Area,vldpha_Fruit3_Area,vldpha_Fruit4_Area,vldpha_Fruit5_Area,vldpha_Fruit6_Area,vldpha_Pfld1_Area,vldpha_Pfld2_Area,vldpha_Pfld3_Area,vldpha_Pfld4_Area,vldpha_Pfld5_Area,vldpha_Pfld6_Area,vldpha_Rfld1_Area,vldpha_Rfld2_Area,vldpha_Rfld3_Area,vldpha_Rfld4_Area,vldpha_Rfld5_Area,vldpha_Rfld6_Area
충청남도 천안시동남구 수신면 백자리,4413135024,6,6,4,1,1,34,2,3,0,0,0,5,1,2,2,2,4,15,7,18,7,2,0,2
충청남도 천안시동남구 수신면 발산리,4413135025,1,1,1,1,0,40,1,1,0,0,0,1,0,0,1,1,3,5,33,25,10,6,0,0
충청남도 천안시동남구 수신면 장산리,4413135026,1,3,3,3,2,64,0,1,0,0,0,4,5,2,0,1,2,4,32,35,20,13,6,10
충청남도 천안시동남구 병천면,4413136000,4,6,7,10,8,327,0,0,1,3,0,3,76,8,12,5,9,40,142,109,59,48,4,9
충청남도 천안시동남구 병천면 가전리,4413136021,1,0,1,1,1,7,0,0,1,0,0,1,3,0,0,0,2,3,24,26,13,7,0,1
충청남도 천안시동남구 병천면 병천리,4413136022,0,0,0,0,0,10,-,-,-,-,-,-,8,2,1,1,2,4,7,7,6,3,0,1
충청남도 천안시동남구 병천면 탑원리,4413136023,0,0,0,2,1,44,-,-,-,-,-,-,0,0,1,1,1,6,15,16,9,9,2,5
충청남도 천안시동남구 병천면 도원리,4413136024,0,3,3,1,1,91,-,-,-,-,-,-,0,1,0,0,0,4,7,6,7,7,1,0
충청남도 천안시동남구 병천면 매성리,4413136025,0,0,0,2,1,43,0,0,0,0,0,1,59,1,8,1,1,3,20,18,7,4,1,0
충청남도 당진시 우강면 대포리,4427037030,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,125,85,18,2,2,0
충청남도 당진시 우강면 내경리,4427037031,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,358,103,10,5,2,3
충청남도 당진시 우강면 성원리,4427037032,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99,61,11,3,3,2
충청남도 당진시 신평면,4427038000,2,1,1,1,2,45,1,1,10,8,1,55,37,92,72,33,27,354,2109,672,63,21,6,14
충청남도 당진시 신평면 금천리,4427038021,1,1,0,1,1,13,-,-,-,-,-,-,9,11,11,7,6,31,347,103,8,3,1,1
충청남도 당진시 신평면 초대리,4427038022,0,0,0,0,0,2,0,0,0,0,0,3,4,8,4,3,2,63,171,40,3,0,0,3
충청남도 당진시 신평면 거산리,4427038023,-,-,-,-,-,-,0,0,0,0,0,1,6,27,16,3,3,15,88,12,2,0,0,1
충청남도 당진시 신평면 상오리,4427038024,-,-,-,-,-,-,1,1,3,2,1,33,4,17,11,4,1,7,136,56,5,1,0,0
충청남도 당진시 신평면 남산리,4427038025,0,0,0,0,0,4,0,0,0,0,0,5,1,1,1,1,1,45,141,33,5,4,0,0
충청남도 당진시 신평면 신송리,4427038026,-,-,-,-,-,-,-,-,-,-,-,-,1,3,1,1,1,13,319,181,17,4,2,3
충청남도 당진시 신평면 신흥리,4427038027,0,0,0,0,0,3,0,0,6,6,0,9,1,2,1,1,1,38,138,13,3,1,0,0
충청남도 천안시서북구 성환읍 매주리,4413325023,-,-,-,-,-,-,2,1,0,4,3,27,0,1,1,1,2,9,4,34,15,4,0,0
충청남도 천안시서북구 성환읍 율금리,4413325024,-,-,-,-,-,-,25,14,9,13,17,242,0,3,1,2,3,21,24,49,19,8,1,5
충청남도 천안시서북구 성환읍 왕림리,4413325025,-,-,-,-,-,-,14,24,11,21,14,325,0,0,1,2,2,17,2,9,9,1,0,0
충청남도 천안시서북구 성환읍 신방리,4413325026,-,-,-,-,-,-,3,2,0,0,4,14,0,1,1,1,1,11,4,14,30,8,3,0
충청남도 천안시서북구 성환읍 송덕리,4413325027,-,-,-,-,-,-,38,9,25,9,3,369,1,2,0,0,1,15,4,8,6,3,0,1
충청남도 천안시서북구 성환읍 우신리,4413325028,-,-,-,-,-,-,3,2,0,0,0,10,0,0,0,0,0,10,0,2,2,1,0,0
충청남도 천안시서북구 성환읍 어룡리,4413325029,-,-,-,-,-,-,4,1,1,1,1,47,0,0,1,1,1,15,6,38,23,7,0,1
충청남도 천안시서북구 성환읍 복모리,4413325030,-,-,-,-,-,-,2,0,2,1,0,1,0,0,0,1,0,6,72,137,45,9,2,2
충청남도 천안시서북구 성환읍 신가리,4413325031,-,-,-,-,-,-,0,0,0,0,1,1,0,1,0,0,1,9,51,106,33,7,0,1
충청남도 천안시서북구 성환읍 와룡리,4413325032,-,-,-,-,-,-,0,4,0,0,0,5,0,0,1,1,1,9,14,19,3,2,1,1
경기도 화성시 석우동,4159012800,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,1,1,9,-,-,-,-,-,-
경상북도 예천군 예천읍 상동리,4790025039,0,0,0,0,0,4,1,0,0,0,0,0,29,4,1,1,2,11,208,24,2,1,0,0
경상남도 양산시 용당동,4833011300,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,2,67,9,36,19,2,9
경상남도 양산시 삼호동,4833011400,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,12,1,1,2,0,1
경상남도 양산시 명동,4833011500,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,3,23,2,12,11,2,5
경상남도 양산시 주남동,4833011600,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,3,0,2,4,4,1,4
경상남도 양산시 소주동,4833011700,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,1,13,44,2,3,5,2,4
경상남도 김해시 신문동,4825012700,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,9,62,114,27,7,7,1
경상남도 김해시 삼문동,4825012800,-,-,-,-,-,-,3,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0
경상남도 김해시 대청동,4825012900,-,-,-,-,-,-,4,0,0,0,0,8,-,-,-,-,-,-,-,-,-,-,-,-
경상남도 김해시 관동동,4825013000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,57,2,2,0,0
경상남도 김해시 율하동,4825013100,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,3,1,13,53,26,8,17,1
경상남도 김해시 장유동,4825013200,-,-,-,-,-,-,9,0,0,0,0,0,0,0,1,5,3,1,64,49,15,27,4,3
경상남도 김해시 응달동,4825013300,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,63,99,32,1,4,2
경상남도 김해시 수가동,4825013400,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,0,15,56,21,3,0,2
경기도 화성시 봉담읍 덕리,4159025333,-,-,-,-,-,-,-,-,-,-,-,-,2,0,0,0,0,1,9,3,1,0,0,0
경기도 화성시 봉담읍 덕우리,4159025334,-,-,-,-,-,-,-,-,-,-,-,-,2,0,0,0,0,0,27,13,6,1,0,1
경기도 화성시 봉담읍 하가등리,4159025335,-,-,-,-,-,-,-,-,-,-,-,-,3,1,1,0,0,1,-,-,-,-,-,-
경기도 화성시 매송면,4159031000,0,1,0,1,0,14,2,2,1,2,2,19,32,5,2,2,2,43,182,294,27,4,1,2
경기도 화성시 매송면 천천리,4159031021,0,0,0,0,0,1,1,1,1,2,1,3,4,0,1,0,1,8,0,1,2,1,0,0
경기도 화성시 매송면 어천리,4159031023,0,1,0,0,0,4,0,0,0,0,0,1,5,0,0,0,0,6,2,12,7,2,0,1
경기도 화성시 매송면 숙곡리,4159031024,-,-,-,-,-,-,0,0,0,0,0,2,5,1,0,0,0,6,5,17,2,0,0,0
경기도 화성시 매송면 송라리,4159031026,-,-,-,-,-,-,1,1,1,0,1,4,4,3,0,1,0,14,0,1,0,0,0,0
경기도 화성시 비봉면,4159032000,0,0,1,1,0,20,4,8,1,1,0,101,10,7,4,3,3,143,152,165,9,1,1,1
경기도 화성시 비봉면 양노리,4159032021,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,19,2,2,1,0,0,0
경기도 화성시 비봉면 유포리,4159032023,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,5,31,26,1,0,0,0
경기도 화성시 비봉면 삼화리,4159032024,0,0,0,1,0,3,0,0,0,0,0,9,1,1,1,1,1,37,71,68,0,0,0,1
전라남도 영암군 학산면 용소리,4683038025,-,-,-,-,-,-,0,1,0,0,1,1,2,0,0,0,0,1,23,25,19,16,17,25
전라남도 영암군 군서면 도장리,4683036031,-,-,-,-,-,-,0,0,0,0,0,6,12,8,20,11,11,23,365,156,63,6,0,2
부산광역시 강서구 동선동,2644011800,-,-,-,-,-,-,1,0,0,0,0,0,0,0,0,0,0,1,13,1,0,1,1,12
부산광역시 강서구 성북동,2644011900,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,28,0,0,0,0,0,1
부산광역시 강서구 눌차동,2644012000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
부산광역시 강서구 천성동,2644012100,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,18,0,0,0,0,1,7
경기도 화성시 팔탄면 서근리,4159036031,-,-,-,-,-,-,0,0,0,0,0,2,2,1,0,0,0,4,2,0,0,0,0,0
경기도 화성시 팔탄면 월문리,4159036032,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,3,1,1,0,0,0,0
경기도 화성시 팔탄면 고주리,4159036034,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,1,0,0,0,0,0
경기도 화성시 팔탄면 매곡리,4159036035,0,0,1,1,2,7,-,-,-,-,-,-,2,0,0,0,0,1,1,1,0,0,0,0
경기도 화성시 장안면,4159037000,2,0,3,1,2,21,12,7,3,5,7,33,56,26,36,22,14,180,3267,420,73,54,18,83
경기도 화성시 장안면 어은리,4159037021,1,0,1,0,0,3,2,0,0,0,0,0,7,0,2,0,1,11,2,0,0,0,0,0
경기도 화성시 장안면 수촌리,4159037023,-,-,-,-,-,-,0,0,0,0,0,2,1,2,1,4,4,13,108,33,3,2,0,1
경기도 화성시 장안면 독정리,4159037024,1,0,0,0,0,3,2,0,0,0,0,1,3,4,3,1,1,29,378,42,11,7,2,22
경기도 화성시 장안면 덕다리,4159037026,-,-,-,-,-,-,1,0,0,0,0,0,9,7,1,4,0,8,220,32,13,2,0,2
경기도 화성시 장안면 사랑리,4159037027,0,0,0,0,1,5,-,-,-,-,-,-,6,2,4,1,0,11,38,8,2,0,1,2
경기도 화성시 장안면 사곡리,4159037029,-,-,-,-,-,-,-,-,-,-,-,-,6,4,4,3,2,31,106,27,3,4,0,2
경상남도 거창군 주상면 내오리,4888031027,-,-,-,-,-,-,0,0,0,0,0,11,0,0,5,4,3,47,0,0,15,16,15,33
경상남도 거창군 웅양면 군암리,4888032024,0,0,0,0,0,1,2,3,2,7,5,48,20,8,17,7,23,131,0,4,6,11,27,25
경상남도 거창군 웅양면 노현리,4888032027,-,-,-,-,-,-,3,2,6,2,3,36,4,14,23,17,13,94,6,15,16,33,4,24
경상남도 거창군 고제면 개명리,4888033021,-,-,-,-,-,-,0,1,2,1,0,16,157,18,46,35,43,226,0,1,4,12,10,10
경상남도 거창군 고제면 농산리,4888033024,-,-,-,-,-,-,0,0,0,0,3,20,42,39,36,24,15,79,0,2,9,21,6,14
경상남도 거창군 북상면 병곡리,4888034021,-,-,-,-,-,-,0,0,0,1,0,9,23,6,7,4,4,45,0,0,3,1,5,17
경상남도 거창군 북상면 월성리,4888034024,0,0,0,0,0,1,1,0,0,0,0,4,51,7,10,9,11,124,1,2,7,9,15,39
경상남도 거창군 위천면,4888035000,0,0,0,0,0,13,2,1,3,6,4,29,9,20,11,24,14,255,103,166,199,192,133,224
경상남도 하동군 옥종면 월횡리,4885041022,0,0,0,0,0,3,-,-,-,-,-,-,0,1,0,0,0,4,1,1,0,1,0,0
경상남도 하동군 옥종면 문암리,4885041025,1,1,0,0,1,38,-,-,-,-,-,-,1,2,1,1,1,6,1,1,1,2,0,3
경상남도 하동군 옥종면 법대리,4885041028,8,0,1,1,0,4,3,5,0,0,0,3,1,1,1,2,1,10,10,5,3,0,0,0
경상남도 하동군 옥종면 북방리,4885041030,0,1,0,1,2,38,2,13,1,0,0,0,2,1,2,1,2,6,3,3,4,3,0,2
경상남도 하동군 옥종면 궁항리,4885041033,-,-,-,-,-,-,-,-,-,-,-,-,13,4,0,1,0,0,8,2,0,0,0,1
경상남도 하동군 금성면 궁항리,4885042022,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,1,3,17,24,6,4,2,1,2
경상남도 하동군 금성면 갈사리,4885042024,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,38,26,8,23,2,2,1
경상남도 산청군 산청읍,4886025000,1,1,0,0,1,4,10,10,20,18,10,64,147,5,16,214,13,12,98,140,390,282,44,87
경상남도 산청군 산청읍 옥산리,4886025022,-,-,-,-,-,-,0,0,0,5,0,0,0,0,3,5,0,2,0,2,8,6,1,8
경상남도 산청군 산청읍 모고리,4886025024,-,-,-,-,-,-,3,0,1,1,0,4,111,2,3,13,0,3,32,50,120,68,8,15
경상남도 산청군 산청읍 차탄리,4886025026,-,-,-,-,-,-,7,0,7,0,0,8,0,0,4,54,1,1,17,33,71,46,5,29
전라남도 곡성군 오곡면 침곡리,4672031023,-,-,-,-,-,-,51,27,0,0,0,11,133,0,0,0,0,0,0,0,2,0,2,12
전라남도 곡성군 오곡면 압록리,4672031026,0,1,0,0,0,0,172,19,15,7,3,43,4,0,0,1,3,3,0,0,0,2,0,14
전라남도 곡성군 오곡면 구성리,4672031029,-,-,-,-,-,-,4,0,0,0,0,1,0,1,0,0,0,1,25,25,8,7,11,31
전라남도 곡성군 삼기면 월경리,4672032022,-,-,-,-,-,-,0,0,1,0,0,0,70,0,0,0,0,2,2,3,3,5,3,13
전라남도 곡성군 삼기면 금반리,4672032025,-,-,-,-,-,-,1,1,1,3,2,3,1,7,1,1,1,6,26,24,13,15,9,44
전라남도 곡성군 삼기면 농소리,4672032027,-,-,-,-,-,-,7,1,1,0,0,2,20,2,0,1,0,2,19,47,36,18,9,22
전라남도 곡성군 삼기면 근촌리,4672032030,-,-,-,-,-,-,0,0,0,0,3,1,5,1,5,7,1,7,50,53,43,30,15,29
전라남도 곡성군 석곡면,4672033000,0,0,0,1,0,2,30,12,6,4,4,51,418,62,55,59,27,66,297,417,322,245,155,253
전라남도 곡성군 석곡면 죽산리,4672033027,-,-,-,-,-,-,-,-,-,-,-,-,6,1,4,6,3,1,49,42,30,20,13,13
전라남도 곡성군 석곡면 유정리,4672033030,0,0,0,0,0,2,-,-,-,-,-,-,3,4,4,3,1,2,65,87,46,41,20,36
전라남도 곡성군 목사동면 평리,4672034021,0,0,0,0,0,1,1,0,0,2,1,6,1,2,1,5,3,6,15,32,42,31,16,36
전라남도 곡성군 목사동면 용사리,4672034024,-,-,-,-,-,-,0,1,0,0,1,5,0,1,3,7,2,20,23,34,13,5,11,15
경상북도 김천시 봉산면 신리,4715037021,0,0,1,1,0,15,3,3,1,5,5,92,3,2,1,2,1,53,0,0,0,0,0,1
경상북도 김천시 봉산면 태화리,4715037025,0,0,0,0,0,4,0,3,2,4,3,57,1,0,0,3,1,60,0,1,0,0,0,0
경상북도 김천시 봉산면 광천리,4715037028,-,-,-,-,-,-,2,0,1,3,2,6,1,4,3,4,3,56,-,-,-,-,-,-
경상북도 김천시 대항면 향천리,4715038021,0,0,0,0,0,8,5,3,3,3,5,75,3,1,2,2,3,18,-,-,-,-,-,-
경상북도 김천시 대항면 대성리,4715038024,0,0,0,0,0,1,0,0,0,0,0,3,0,1,2,1,0,5,0,0,0,0,0,1
경상북도 김천시 대항면 대룡리,4715038026,0,0,0,0,1,23,2,3,5,6,5,174,2,4,5,3,5,33,0,0,0,0,0,1
경상북도 김천시 감천면 용호리,4715039021,1,1,2,1,3,23,0,0,0,0,1,6,2,3,5,5,9,63,1,2,1,2,2,3
경상북도 김천시 감천면 금송리,4715039025,0,2,1,1,2,18,0,1,0,1,1,3,4,5,3,7,7,37,20,11,2,1,0,0
경상북도 김천시 조마면 장암리,4715040022,1,1,0,1,1,21,0,0,0,0,0,3,1,2,1,1,1,20,-,-,-,-,-,-
경상북도 김천시 조마면 삼산리,4715040025,0,0,0,0,0,1,0,0,0,0,1,13,0,2,1,1,1,3,1,1,1,0,0,1
경상북도 김천시 구성면,4715041000,1,1,0,0,0,2,28,59,29,25,38,525,8,7,6,8,10,95,8,20,10,8,7,29
경상남도 통영시 북신동,4822011000,-,-,-,-,-,-,-,-,-,-,-,-,1,3,0,4,0,27,-,-,-,-,-,-
경상남도 통영시 인평동,4822011300,-,-,-,-,-,-,0,0,0,0,0,2,2,4,4,2,1,31,-,-,-,-,-,-
경상남도 통영시 산양읍 영운리,4822025021,-,-,-,-,-,-,-,-,-,-,-,-,0,0,3,5,6,7,1,2,3,2,1,0
경상북도 예천군 감천면 덕율리,4790034037,1,1,3,6,5,50,0,0,0,0,1,13,4,2,4,7,8,80,7,11,2,1,0,6
경상북도 예천군 감천면 진평리,4790034040,0,0,0,2,1,0,0,1,1,2,2,39,0,0,0,1,0,16,4,9,1,2,0,0
경상북도 예천군 감천면 현내리,4790034043,0,0,0,0,1,3,0,1,0,1,0,9,1,0,0,2,3,25,16,8,3,1,1,0
경상북도 예천군 감천면 대맥리,4790034048,0,0,0,0,0,1,3,2,2,4,1,13,0,0,1,1,2,24,10,3,2,0,0,0
경상북도 예천군 보문면,4790035000,0,0,0,0,0,4,0,0,0,1,1,14,28,4,8,11,18,286,53,57,12,5,1,0
경상북도 예천군 보문면 간방리,4790035037,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,0,1,26,9,4,1,0,0,0
경상북도 예천군 보문면 기곡리,4790035040,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,2,1,34,6,2,1,0,0,0
경상북도 예천군 보문면 산성리,4790035042,-,-,-,-,-,-,0,0,0,1,1,9,20,0,0,1,1,11,1,3,2,0,0,0
경상북도 예천군 보문면 오암리,4790035046,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,2,28,2,1,2,1,0,0
경상남도 합천군 묘산면 화양리,4889032030,-,-,-,-,-,-,-,-,-,-,-,-,4,7,5,3,1,7,0,1,1,1,3,15
경상남도 합천군 가야면 구미리,4889033024,-,-,-,-,-,-,-,-,-,-,-,-,4,8,2,2,1,11,11,17,11,6,3,14
경상남도 합천군 가야면 매화리,4889033027,-,-,-,-,-,-,9,1,2,0,1,37,8,5,9,5,3,26,3,8,7,3,3,8
경상남도 합천군 가야면 사촌리,4889033030,-,-,-,-,-,-,0,0,0,0,0,2,15,10,7,4,4,24,4,8,12,6,7,20
경상남도 합천군 가야면 치인리,4889033034,0,0,0,0,0,3,-,-,-,-,-,-,5,8,6,1,2,38,1,5,5,0,0,10
경상남도 합천군 야로면 청계리,4889034022,-,-,-,-,-,-,-,-,-,-,-,-,0,3,3,1,0,0,0,0,0,1,0,2
경상남도 합천군 야로면 묵촌리,4889034025,-,-,-,-,-,-,-,-,-,-,-,-,1,5,6,1,1,6,4,8,15,1,8,29
경상남도 합천군 야로면 하빈리,4889034028,-,-,-,-,-,-,-,-,-,-,-,-,19,10,3,1,0,8,1,0,1,1,2,11
경상남도 합천군 야로면 야로리,4889034030,-,-,-,-,-,-,-,-,-,-,-,-,0,2,5,1,1,27,0,0,1,3,2,38
경상남도 합천군 야로면 나대리,4889034032,-,-,-,-,-,-,-,-,-,-,-,-,60,24,6,3,1,5,0,2,1,3,2,2
경상남도 합천군 율곡면,4889035000,1,1,4,3,5,103,0,0,2,0,0,23,322,136,131,44,69,146,39,66,55,49,31,83
경상북도 경주시 사정동,4713010900,0,0,0,0,0,9,-,-,-,-,-,-,0,0,0,0,0,10,0,0,0,0,0,1
경상북도 경주시 인왕동,4713011200,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,1,0,0,0,0
경상북도 경주시 서악동,4713011500,1,0,0,1,2,12,-,-,-,-,-,-,1,0,0,1,1,13,2,2,2,1,1,1
경상북도 경주시 광명동,4713011700,-,-,-,-,-,-,0,0,0,1,1,4,6,0,1,2,2,13,1,2,1,0,0,0
경상북도 경주시 남산동,4713012000,-,-,-,-,-,-,1,0,0,1436,0,3,0,0,3,4,4,18,8,15,6,1,1,1
경상북도 경주시 보문동,4713012300,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,14,0,1,1,0,0,0
경상북도 경주시 동천동,4713012600,-,-,-,-,-,-,1,0,0,0,0,6,1,0,0,2,0,9,-,-,-,-,-,-
경상북도 경주시 구정동,4713013100,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,4,1,4,0,1,0,0
경상북도 경주시 진현동,4713013400,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2,1,1,1,0,0,0
경상북도 경주시 배동,4713014300,2,0,0,2,1,31,0,1,0,0,0,30,0,4,1,1,1,25,1,1,1,0,0,2
경상북도 경주시 감포읍 대본리,4713025021,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,9,2,2,2,1,0,0
경상북도 경주시 감포읍 나정리,4713025024,-,-,-,-,-,-,0,0,0,1,0,2,0,0,1,1,1,12,1,2,1,0,0,0
경상북도 경주시 감포읍 팔조리,4713025027,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,6,0,3,1,0,0,0
경기도 양주시 남면 매곡리,4163032023,0,1,0,0,0,34,-,-,-,-,-,-,2,1,0,0,0,13,2,9,8,1,1,4
경기도 양주시 남면 구암리,4163032024,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,5,1,11,5,4,2,1,0,1
경기도 양주시 남면 두곡리,4163032025,0,0,0,0,0,1,-,-,-,-,-,-,1,0,1,1,0,11,3,5,8,2,1,1
경기도 양주시 남면 경신리,4163032026,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,2,0,8,1,12,8,4,1,1
경기도 양주시 남면 상수리,4163032027,0,0,0,0,0,6,6,0,0,0,0,0,1,1,3,1,2,20,8,24,26,27,14,18
경기도 양주시 남면 입암리,4163032028,0,0,0,0,1,13,-,-,-,-,-,-,0,0,0,0,0,7,3,17,23,14,10,8
경상남도 창원시성산구 반지동,4812312400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경상남도 창원시성산구 중앙동,4812312500,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,-,-,-,-,-,-
경상남도 창원시성산구 상남동,4812312700,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경상남도 창원시성산구 웅남동,4812312900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경상남도 창원시성산구 사파동,4812313000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경상남도 창원시성산구 가음동,4812313100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경상남도 창원시마산합포구,4812500000,0,0,0,0,0,6,17,8,7,8,5,26,17,28,68,79,59,380,192,450,507,298,237,584
세종특별자치시  조치원읍 신흥리,3611025029,-,-,-,-,-,-,0,0,0,0,0,7,0,0,0,0,0,8,-,-,-,-,-,-
세종특별자치시  조치원읍 죽림리,3611025030,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2,-,-,-,-,-,-
세종특별자치시  조치원읍 번암리,3611025031,-,-,-,-,-,-,0,0,0,0,0,7,0,0,0,0,1,5,0,3,1,0,0,0
세종특별자치시  조치원읍 신안리,3611025032,-,-,-,-,-,-,1,0,0,0,0,3,1,0,1,3,1,7,7,11,8,8,8,7
세종특별자치시  조치원읍 봉산리,3611025033,-,-,-,-,-,-,0,0,3,1,0,25,1,3,0,1,1,42,7,10,6,2,0,3
세종특별자치시  조치원읍 서창리,3611025034,-,-,-,-,-,-,0,0,0,0,0,1,0,1,0,0,0,1,0,3,1,2,1,0
세종특별자치시  연기면,3611031000,1,0,0,0,0,14,0,3,0,0,0,3,7,3,3,3,2,57,15,31,25,19,5,9
세종특별자치시  연기면 연기리,3611031021,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,0,15,5,6,6,6,1,3
세종특별자치시  연기면 보통리,3611031022,1,0,0,0,0,14,-,-,-,-,-,-,2,0,0,1,0,10,2,17,12,8,2,2
세종특별자치시  연기면 눌왕리,3611031023,-,-,-,-,-,-,0,2,0,0,0,3,2,1,1,0,1,15,5,4,3,4,1,3
세종특별자치시  연기면 수산리,3611031024,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,0,1,17,4,4,4,2,0,1
전라남도 영암군 신북면 금수리,4683033022,0,0,0,0,0,3,6,3,2,4,4,72,1,2,0,5,5,33,18,8,5,1,0,1
전라남도 영암군 신북면 학동리,4683033025,0,1,0,2,2,16,0,0,2,1,2,34,10,8,7,6,14,40,30,2,1,0,0,0
전라남도 영암군 신북면 장산리,4683033027,0,0,0,1,0,3,1,0,1,0,0,3,10,1,4,4,10,30,34,17,4,1,1,0
전라남도 영암군 신북면 월평리,4683033030,0,0,0,0,0,2,0,4,0,0,0,5,13,12,8,2,1,9,17,19,3,1,0,0
전라남도 영암군 시종면 신학리,4683034024,0,0,0,0,1,4,0,0,0,0,0,5,31,23,51,19,38,141,643,289,166,19,15,17
전라남도 영암군 시종면 만수리,4683034027,0,0,0,0,6,41,0,2,0,0,0,5,32,38,16,23,13,117,27,8,4,1,0,0
전라남도 영암군 시종면 신흥리,4683034032,2,0,0,0,3,12,0,0,0,0,0,4,10,21,10,15,9,60,99,64,3,2,1,5
전라남도 영암군 도포면 봉호리,4683035022,6,3,3,4,7,89,1,0,2,7,1,10,27,11,22,16,23,128,150,15,2,2,0,1
전라남도 영암군 도포면 덕화리,4683035023,0,0,0,0,0,12,0,0,0,0,3,18,5,4,9,7,4,71,109,45,4,0,0,0
전라남도 영암군 도포면 영호리,4683035026,4,1,2,6,3,35,3,9,2,7,1,55,20,33,28,24,29,171,66,10,3,0,0,3
전라남도 영암군 도포면 성산리,4683035027,0,0,0,1,1,5,5,0,4,1,0,53,46,31,19,30,19,139,182,32,15,3,1,3
경상북도 문경시 산북면 대하리,4728034023,-,-,-,-,-,-,0,2,1,1,1,10,0,0,0,4,2,10,1,9,9,2,1,3
경상북도 문경시 산북면 우곡리,4728034025,-,-,-,-,-,-,0,0,0,0,0,3,5,5,5,3,0,17,3,3,1,1,0,0
경상북도 문경시 산북면 거산리,4728034028,-,-,-,-,-,-,1,5,1,1,2,6,3,3,1,4,2,18,24,12,4,1,0,1
경상북도 문경시 산북면 소야리,4728034033,-,-,-,-,-,-,1,3,1,1,1,14,0,1,2,1,5,38,1,1,0,0,0,0
경상북도 문경시 산북면 약석리,4728034036,-,-,-,-,-,-,0,0,0,2,3,6,6,4,2,1,1,12,24,14,2,1,1,0
경상북도 문경시 산북면 월천리,4728034039,-,-,-,-,-,-,0,1,1,0,0,1,2,1,3,3,3,11,9,5,1,0,0,0
경상북도 문경시 동로면,4728035000,-,-,-,-,-,-,9,9,11,9,26,112,52,52,37,37,40,726,7,15,8,7,2,8
경상북도 문경시 동로면 인곡리,4728035022,-,-,-,-,-,-,0,1,0,1,0,2,4,5,2,3,5,18,1,1,1,1,0,1
